object_id,museal_number,image_url,object_url,title,ethnic_group,year,collection_date_start,collection_date_end,latitude,longitude,event_ids,description,collectors_not_cleaned,comments,legend,text_on_object,tempel/ sign,references,event_names,related_objects,relation_type,<viited>,places_not_cleaned,material_not cleaned,material_cat_not_cleaned
625501,ERM B 189:13,http://opendata.muis.ee/media-list/625501,http://opendata.muis.ee/object/625501,lusikas,ersa,1989,1989-07-04,1989-07-15,,,"4722583, 4722513, 5750321, 4722587, 4722514",,"Marika Mikkor, Riin Alatalu",Lusikas on kasutamata.,,,,,valmistamine,,,,Sabajevo küla; Kotškurovo rajoon; Mordva ANSV,lehtpuit,puit
625502,ERM B 189:14,http://opendata.muis.ee/media-list/625502,http://opendata.muis.ee/object/625502,põll,ersa,1989,1989-07-04,1989-07-15,,,"4722513, 5925747, 4722514",,"Marika Mikkor, Riin Alatalu","Kogu ersa-mordva etnograafilisi esemeid. Kogunud ERM-i vanemteadur Marika Mikkor (B 189:1-99, 108-123) ja TÜ üliõpilane Riin Alatalu (B 189:100-107) Mordva ANSV Kotshkurovi raj. Sabajevo k. ja Dubjorki raj. Povodimovo k. ja Mihhailovka k. 4.-15.VII.1989.a. Katalooginud teadur H. Pärdi september-oktoober 1990.a. Verif.: v.v.akt 1989:76; k/r 369.",,,,,valmistaja,,,,"Mordva ANSV, Kotshkurovi raj., Sabajevo k., Dubjorki raj., Povodimovo k., Mihhailovka k.",,tekstiil
625503,ERM B 189:15,http://opendata.muis.ee/media-list/625503,http://opendata.muis.ee/object/625503,"peakate, naiste",ersa,1989,1989-07-04,1989-07-15,,,"4722513, 4722514",,"Marika Mikkor, Riin Alatalu","Kogu ersa-mordva etnograafilisi esemeid. Kogunud ERM-i vanemteadur Marika Mikkor (B 189:1-99, 108-123) ja TÜ üliõpilane Riin Alatalu (B 189:100-107) Mordva ANSV Kotshkurovi raj. Sabajevo k. ja Dubjorki raj. Povodimovo k. ja Mihhailovka k. 4.-15.VII.1989.a. Katalooginud teadur H. Pärdi september-oktoober 1990.a. Verif.: v.v.akt 1989:76; k/r 369.",,,,,,,,,"Mordva ANSV, Kotshkurovi raj., Sabajevo k., Dubjorki raj., Povodimovo k., Mihhailovka k.",,tekstiil
625504,ERM B 189:16,http://opendata.muis.ee/media-list/625504,http://opendata.muis.ee/object/625504,põll,ersa,1989,1989-07-04,1989-07-15,,,"4722513, 5925785, 4722514",,"Marika Mikkor, Riin Alatalu","Kogu ersa-mordva etnograafilisi esemeid. Kogunud ERM-i vanemteadur Marika Mikkor (B 189:1-99, 108-123) ja TÜ üliõpilane Riin Alatalu (B 189:100-107) Mordva ANSV Kotshkurovi raj. Sabajevo k. ja Dubjorki raj. Povodimovo k. ja Mihhailovka k. 4.-15.VII.1989.a. Katalooginud teadur H. Pärdi september-oktoober 1990.a. Verif.: v.v.akt 1989:76; k/r 369.",,,,,Temaatiline klassifikatsioon,,,,"Mordva ANSV, Kotshkurovi raj., Sabajevo k., Dubjorki raj., Povodimovo k., Mihhailovka k.",,tekstiil
625505,ERM B 189:17,http://opendata.muis.ee/media-list/625505,http://opendata.muis.ee/object/625505,"rüü, naiste",ersa,1989,1989-07-04,1989-07-15,,,"4722513, 4722514",,"Marika Mikkor, Riin Alatalu","Kogu ersa-mordva etnograafilisi esemeid. Kogunud ERM-i vanemteadur Marika Mikkor (B 189:1-99, 108-123) ja TÜ üliõpilane Riin Alatalu (B 189:100-107) Mordva ANSV Kotshkurovi raj. Sabajevo k. ja Dubjorki raj. Povodimovo k. ja Mihhailovka k. 4.-15.VII.1989.a. Katalooginud teadur H. Pärdi september-oktoober 1990.a. Verif.: v.v.akt 1989:76; k/r 369.",,,,,,,,,"Mordva ANSV, Kotshkurovi raj., Sabajevo k., Dubjorki raj., Povodimovo k., Mihhailovka k.",,tekstiil
625506,ERM B 189:18,http://opendata.muis.ee/media-list/625506,http://opendata.muis.ee/object/625506,"vöö, naiste",ersa,1989,1989-07-04,1989-07-15,,,"4722513, 4722514",,"Marika Mikkor, Riin Alatalu","Kogu ersa-mordva etnograafilisi esemeid. Kogunud ERM-i vanemteadur Marika Mikkor (B 189:1-99, 108-123) ja TÜ üliõpilane Riin Alatalu (B 189:100-107) Mordva ANSV Kotshkurovi raj. Sabajevo k. ja Dubjorki raj. Povodimovo k. ja Mihhailovka k. 4.-15.VII.1989.a. Katalooginud teadur H. Pärdi september-oktoober 1990.a. Verif.: v.v.akt 1989:76; k/r 369.",,,,,,,,,"Mordva ANSV, Kotshkurovi rajoon, Sabajevo küla, Dubjorki rajoon, Povodimovo küla, Mihhailovka küla",,tekstiil
625507,ERM B 189:19,http://opendata.muis.ee/media-list/625507,http://opendata.muis.ee/object/625507,pluuspõll,ersa,1989,1989-07-04,1989-07-15,,,"4722513, 4722514, 5754632, 5754633",,"Marika Mikkor, Riin Alatalu","Kogu ersa-mordva etnograafilisi esemeid. Kogunud ERM-i vanemteadur Marika Mikkor (B 189:1-99, 108-123) ja TÜ üliõpilane Riin Alatalu (B 189:100-107) Mordva ANSV Kotshkurovi raj. Sabajevo k. ja Dubjorki raj. Povodimovo k. ja Mihhailovka k. 4.-15.VII.1989.a. Katalooginud teadur H. Pärdi september-oktoober 1990.a. Verif.: v.v.akt 1989:76; k/r 369.",,,,,Temaatiline klassifikatsioon,,,,"Mordva ANSV, Kotshkurovi raj., Sabajevo k., Dubjorki raj., Povodimovo k., Mihhailovka k.",,tekstiil
625508,ERM B 189:20,http://opendata.muis.ee/media-list/625508,http://opendata.muis.ee/object/625508,"särk, naiste",ersa,1989,1989-07-04,1989-07-15,,,"4722514, 4722513",,"Marika Mikkor, Riin Alatalu","Kogu ersa-mordva etnograafilisi esemeid. Kogunud ERM-i vanemteadur Marika Mikkor (B 189:1-99, 108-123) ja TÜ üliõpilane Riin Alatalu (B 189:100-107) Mordva ANSV Kotshkurovi raj. Sabajevo k. ja Dubjorki raj. Povodimovo k. ja Mihhailovka k. 4.-15.VII.1989.a. Katalooginud teadur H. Pärdi september-oktoober 1990.a. Verif.: v.v.akt 1989:76; k/r 369.",,,,,,,,,"Mordva ANSV, Kotshkurovi raj., Sabajevo k., Dubjorki raj., Povodimovo k., Mihhailovka k.",,tekstiil
625509,ERM B 189:21,http://opendata.muis.ee/media-list/625509,http://opendata.muis.ee/object/625509,"peakate, naiste",ersa,1989,1989-07-04,1989-07-15,,,"4722513, 4722514",,"Marika Mikkor, Riin Alatalu","Kogu ersa-mordva etnograafilisi esemeid. Kogunud ERM-i vanemteadur Marika Mikkor (B 189:1-99, 108-123) ja TÜ üliõpilane Riin Alatalu (B 189:100-107) Mordva ANSV Kotshkurovi raj. Sabajevo k. ja Dubjorki raj. Povodimovo k. ja Mihhailovka k. 4.-15.VII.1989.a. Katalooginud teadur H. Pärdi september-oktoober 1990.a. Verif.: v.v.akt 1989:76; k/r 369.",,,,,,,,,"Mordva ANSV, Kotshkurovi rajoon, Sabajevo küla, Dubjorki rajoon, Povodimovo küla, Mihhailovka küla",,tekstiil
625510,ERM B 189:22,http://opendata.muis.ee/media-list/625510,http://opendata.muis.ee/object/625510,tagapõll,ersa,1989,1989-07-04,1989-07-15,,,"5240213, 4722513, 4722514, 5240206",,"Marika Mikkor, Riin Alatalu","Kogu ersa-mordva etnograafilisi esemeid. Kogunud ERM-i vanemteadur Marika Mikkor (B 189:1-99, 108-123) ja TÜ üliõpilane Riin Alatalu (B 189:100-107) Mordva ANSV Kotshkurovi raj. Sabajevo k. ja Dubjorki raj. Povodimovo k. ja Mihhailovka k. 4.-15.VII.1989.a. Katalooginud teadur H. Pärdi september-oktoober 1990.a. Verif.: v.v.akt 1989:76; k/r 369.",,,,,,770319,seosobjekt,,"Mordva ANSV, Kotshkurovi rajoon, Sabajevo küla, Dubjorki rajoon, Povodimovo küla, Mihhailovka küla",,"tekstiil, metall"
625511,ERM B 189:23/ab,http://opendata.muis.ee/media-list/625511,http://opendata.muis.ee/object/625511,saapasääre kaunistused,ersa,1989,1989-07-04,1989-07-15,,,"4722513, 4722514",,"Marika Mikkor, Riin Alatalu","Kogu ersa-mordva etnograafilisi esemeid. Kogunud ERM-i vanemteadur Marika Mikkor (B 189:1-99, 108-123) ja TÜ üliõpilane Riin Alatalu (B 189:100-107) Mordva ANSV Kotshkurovi raj. Sabajevo k. ja Dubjorki raj. Povodimovo k. ja Mihhailovka k. 4.-15.VII.1989.a. Katalooginud teadur H. Pärdi september-oktoober 1990.a. Verif.: v.v.akt 1989:76; k/r 369.",,,,,,,,,"Mordva ANSV, Kotshkurovi raj., Sabajevo k., Dubjorki raj., Povodimovo k., Mihhailovka k.",,tekstiil
625512,ERM B 189:24,http://opendata.muis.ee/media-list/625512,http://opendata.muis.ee/object/625512,põll,ersa,1989,1989-07-04,1989-07-15,,,"5926125, 5926123, 4722513, 4722514",,"Marika Mikkor, Riin Alatalu","Kogu ersa-mordva etnograafilisi esemeid. Kogunud ERM-i vanemteadur Marika Mikkor (B 189:1-99, 108-123) ja TÜ üliõpilane Riin Alatalu (B 189:100-107) Mordva ANSV Kotshkurovi raj. Sabajevo k. ja Dubjorki raj. Povodimovo k. ja Mihhailovka k. 4.-15.VII.1989.a. Katalooginud teadur H. Pärdi september-oktoober 1990.a. Verif.: v.v.akt 1989:76; k/r 369.",,,,,,,,,"Mordva ANSV, Kotshkurovi raj., Sabajevo k., Dubjorki raj., Povodimovo k., Mihhailovka k.",,tekstiil
625513,ERM B 189:25/ab,http://opendata.muis.ee/media-list/625513,http://opendata.muis.ee/object/625513,kõrvarõngad,ersa,1989,1989-07-04,1989-07-15,,,"4722513, 4722514",,"Marika Mikkor, Riin Alatalu","Kogu ersa-mordva etnograafilisi esemeid. Kogunud ERM-i vanemteadur Marika Mikkor (B 189:1-99, 108-123) ja TÜ üliõpilane Riin Alatalu (B 189:100-107) Mordva ANSV Kotshkurovi raj. Sabajevo k. ja Dubjorki raj. Povodimovo k. ja Mihhailovka k. 4.-15.VII.1989.a. Katalooginud teadur H. Pärdi september-oktoober 1990.a. Verif.: v.v.akt 1989:76; k/r 369.",,,,,,,,,"Mordva ANSV, Kotshkurovi raj., Sabajevo k., Dubjorki raj., Povodimovo k., Mihhailovka k.",,metall
625514,ERM B 189:26,http://opendata.muis.ee/media-list/625514,http://opendata.muis.ee/object/625514,"särk, naiste",ersa,1989,1989-07-04,1989-07-15,,,"4722513, 4722514",,"Marika Mikkor, Riin Alatalu","Kogu ersa-mordva etnograafilisi esemeid. Kogunud ERM-i vanemteadur Marika Mikkor (B 189:1-99, 108-123) ja TÜ üliõpilane Riin Alatalu (B 189:100-107) Mordva ANSV Kotshkurovi raj. Sabajevo k. ja Dubjorki raj. Povodimovo k. ja Mihhailovka k. 4.-15.VII.1989.a. Katalooginud teadur H. Pärdi september-oktoober 1990.a. Verif.: v.v.akt 1989:76; k/r 369.",,,,,,,,,"Mordva ANSV, Kotshkurovi raj., Sabajevo k., Dubjorki raj., Povodimovo k., Mihhailovka k.",,tekstiil
625515,ERM B 189:27,http://opendata.muis.ee/media-list/625515,http://opendata.muis.ee/object/625515,"särk, naiste",ersa,1989,1989-07-04,1989-07-15,,,"4722513, 4722514",,"Marika Mikkor, Riin Alatalu","Kogu ersa-mordva etnograafilisi esemeid. Kogunud ERM-i vanemteadur Marika Mikkor (B 189:1-99, 108-123) ja TÜ üliõpilane Riin Alatalu (B 189:100-107) Mordva ANSV Kotshkurovi raj. Sabajevo k. ja Dubjorki raj. Povodimovo k. ja Mihhailovka k. 4.-15.VII.1989.a. Katalooginud teadur H. Pärdi september-oktoober 1990.a. Verif.: v.v.akt 1989:76; k/r 369.",,,,,,,,,"Mordva ANSV, Kotshkurovi raj., Sabajevo k., Dubjorki raj., Povodimovo k., Mihhailovka k.",,tekstiil
625516,ERM B 189:28,http://opendata.muis.ee/media-list/625516,http://opendata.muis.ee/object/625516,kann,ersa,1989,1989-07-04,1989-07-15,,,"5741171, 4722646, 4722514, 4722513, 4722643",,"Marika Mikkor, Riin Alatalu",,"Kannus hoiti algselt koort ja võid, hiljem mune.",,,,laat-/turukaubandus,,,,Sabajevo küla; Kotškurovo rajoon; Mordva ANSV,savi,keraamika
625517,ERM B 189:29,http://opendata.muis.ee/media-list/625517,http://opendata.muis.ee/object/625517,lusikakarp,ersa,1989,1989-07-04,1989-07-15,,,"5736056, 4722513, 4722662, 4722514",,"Marika Mikkor, Riin Alatalu",,Võib-olla eseme üleandja ema tehtud.,,,,,,,,Sabajevo küla; Kotškurovo rajoon; Mordva ANSV,"niin, pärn",puit
625518,ERM B 189:30,http://opendata.muis.ee/media-list/625518,http://opendata.muis.ee/object/625518,lusikas,ersa,1989,1989-07-04,1989-07-15,,,"5730498, 4722513, 4722835, 4722514",,"Marika Mikkor, Riin Alatalu",,,,,,,,,,Sabajevo küla; Kotškurovo rajoon; Mordva ANSV,lehtpuit,puit
625519,ERM B 189:31,http://opendata.muis.ee/media-list/625519,http://opendata.muis.ee/object/625519,tagapõll,ersa,1989,1989-07-04,1989-07-15,,,"4722513, 5730372, 5240244, 5240242, 4722514",,"Marika Mikkor, Riin Alatalu",,"Eseme müüs tegelikult Tšetaikina Anastasia tütar, Bronkina Maria.",,,,,770319,seosobjekt,,Sabajevo küla; Kotškurovo rajoon; Mordva ANSV,,tekstiil
625520,ERM B 189:32,http://opendata.muis.ee/media-list/625520,http://opendata.muis.ee/object/625520,käterätt,ersa,1989,1989-07-04,1989-07-15,,,"2261971, 4722514, 5695180, 2261969, 2261967, 4722513",,"Marika Mikkor, Riin Alatalu","Kogu ersa-mordva etnograafilisi esemeid. Kogunud ERM-i vanemteadur Marika Mikkor (B 189:1-99, 108-123) ja TÜ üliõpilane Riin Alatalu (B 189:100-107) Mordva ANSV Kotshkurovi raj. Sabajevo k. ja Dubjorki raj. Povodimovo k. ja Mihhailovka k. 4.-15.VII.1989.a. Katalooginud teadur H. Pärdi september-oktoober 1990.a. Verif.: v.v.akt 1989:76; k/r 369.","""Tehtud 1960. aastal tütrele mälestuseks. Käterätik rippus peegli all.""",,,,kodukaunistamine | kangakudumine | koguja,,,,"Mordva ANSV, Kotshkurovi raj., Sabajevo k., Dubjorki raj., Povodimovo k., Mihhailovka k.","looduslik kiud, puuvill",tekstiil
625521,ERM B 189:33,http://opendata.muis.ee/media-list/625521,http://opendata.muis.ee/object/625521,"jakk, naiste",ersa,1989,1989-07-04,1989-07-15,,,"4722513, 4722514",,"Marika Mikkor, Riin Alatalu","Kogu ersa-mordva etnograafilisi esemeid. Kogunud ERM-i vanemteadur Marika Mikkor (B 189:1-99, 108-123) ja TÜ üliõpilane Riin Alatalu (B 189:100-107) Mordva ANSV Kotshkurovi raj. Sabajevo k. ja Dubjorki raj. Povodimovo k. ja Mihhailovka k. 4.-15.VII.1989.a. Katalooginud teadur H. Pärdi september-oktoober 1990.a. Verif.: v.v.akt 1989:76; k/r 369.",,,,,,,,,"Mordva ANSV, Kotshkurovi raj., Sabajevo k., Dubjorki raj., Povodimovo k., Mihhailovka k.",,tekstiil
625522,ERM B 189:34,http://opendata.muis.ee/media-list/625522,http://opendata.muis.ee/object/625522,kleit,ersa,1989,1989-07-04,1989-07-15,,,"4722513, 4722514",,"Marika Mikkor, Riin Alatalu","Kogu ersa-mordva etnograafilisi esemeid. Kogunud ERM-i vanemteadur Marika Mikkor (B 189:1-99, 108-123) ja TÜ üliõpilane Riin Alatalu (B 189:100-107) Mordva ANSV Kotshkurovi raj. Sabajevo k. ja Dubjorki raj. Povodimovo k. ja Mihhailovka k. 4.-15.VII.1989.a. Katalooginud teadur H. Pärdi september-oktoober 1990.a. Verif.: v.v.akt 1989:76; k/r 369.",,,,,,,,,"Mordva ANSV, Kotshkurovi raj., Sabajevo k., Dubjorki raj., Povodimovo k., Mihhailovka k.",,tekstiil
625523,ERM B 189:35,http://opendata.muis.ee/media-list/625523,http://opendata.muis.ee/object/625523,käterätt,ersa,1989,1989-07-04,1989-07-15,,,"2262003, 2261996, 4722513, 2262008, 2262010, 4722514",,"Marika Mikkor, Riin Alatalu","Kogu ersa-mordva etnograafilisi esemeid. Kogunud ERM-i vanemteadur Marika Mikkor (B 189:1-99, 108-123) ja TÜ üliõpilane Riin Alatalu (B 189:100-107) Mordva ANSV Kotshkurovi raj. Sabajevo k. ja Dubjorki raj. Povodimovo k. ja Mihhailovka k. 4.-15.VII.1989.a. Katalooginud teadur H. Pärdi september-oktoober 1990.a. Verif.: v.v.akt 1989:76; k/r 369.","""Pruut kinkis pulmas sellise räti peigmehe ristiisale jne. ""Roditelski den""- siis riputati rätikuid ikooni juurde.""",,,,kangakudumine | koguja,,,,"Mordva ANSV, Kotshkurovi raj., Sabajevo k., Dubjorki raj., Povodimovo k., Mihhailovka k.","lina, puuvill, vabrikupits (riidesort)",tekstiil
625524,ERM B 189:36,http://opendata.muis.ee/media-list/625524,http://opendata.muis.ee/object/625524,käterätt,ersa,1989,1989-07-04,1989-07-15,,,"5695181, 4722514, 2262883, 2262880, 2262877, 4722513",,"Marika Mikkor, Riin Alatalu",Topo: Ersa-Mordva,"""Rätik rippus peegli juures.""",,,,kodukaunistamine | tikkimine | koguja,,,,"Mordva ANSV, Kotshkurovi raj., Sabajevo k., Dubjorki raj., Povodimovo k., Mihhailovka k.",puuvill,tekstiil
625525,ERM B 189:37,http://opendata.muis.ee/media-list/625525,http://opendata.muis.ee/object/625525,kleit,ersa,1989,1989-07-04,1989-07-15,,,"4722513, 4722514",,"Marika Mikkor, Riin Alatalu","Kogu ersa-mordva etnograafilisi esemeid. Kogunud ERM-i vanemteadur Marika Mikkor (B 189:1-99, 108-123) ja TÜ üliõpilane Riin Alatalu (B 189:100-107) Mordva ANSV Kotshkurovi raj. Sabajevo k. ja Dubjorki raj. Povodimovo k. ja Mihhailovka k. 4.-15.VII.1989.a. Katalooginud teadur H. Pärdi september-oktoober 1990.a. Verif.: v.v.akt 1989:76; k/r 369.",,,,,,625526,seosobjekt,,"Mordva ANSV, Kotshkurovi raj., Sabajevo k., Dubjorki raj., Povodimovo k., Mihhailovka k.",,tekstiil
625526,ERM B 189:38,http://opendata.muis.ee/media-list/625526,http://opendata.muis.ee/object/625526,põll,ersa,1989,1989-07-04,1989-07-15,,,"5926143, 4722514, 4722513",,"Marika Mikkor, Riin Alatalu","Kogu ersa-mordva etnograafilisi esemeid. Kogunud ERM-i vanemteadur Marika Mikkor (B 189:1-99, 108-123) ja TÜ üliõpilane Riin Alatalu (B 189:100-107) Mordva ANSV Kotshkurovi raj. Sabajevo k. ja Dubjorki raj. Povodimovo k. ja Mihhailovka k. 4.-15.VII.1989.a. Katalooginud teadur H. Pärdi september-oktoober 1990.a. Verif.: v.v.akt 1989:76; k/r 369.",,,,,Temaatiline klassifikatsioon,"625529, 625526, 625527, 625528, 625525",seosobjekt,,"Mordva ANSV, Kotshkurovi raj., Sabajevo k., Dubjorki raj., Povodimovo k., Mihhailovka k.",,tekstiil
625527,ERM B 189:39,http://opendata.muis.ee/media-list/625527,http://opendata.muis.ee/object/625527,kleit,ersa,1989,1989-07-04,1989-07-15,,,"4722514, 4722513",,"Marika Mikkor, Riin Alatalu","Kogu ersa-mordva etnograafilisi esemeid. Kogunud ERM-i vanemteadur Marika Mikkor (B 189:1-99, 108-123) ja TÜ üliõpilane Riin Alatalu (B 189:100-107) Mordva ANSV Kotshkurovi raj. Sabajevo k. ja Dubjorki raj. Povodimovo k. ja Mihhailovka k. 4.-15.VII.1989.a. Katalooginud teadur H. Pärdi september-oktoober 1990.a. Verif.: v.v.akt 1989:76; k/r 369.",,,,,,625526,seosobjekt,,"Mordva ANSV, Kotshkurovi raj., Sabajevo k., Dubjorki raj., Povodimovo k., Mihhailovka k.",,tekstiil
625528,ERM B 189:40,http://opendata.muis.ee/media-list/625528,http://opendata.muis.ee/object/625528,põll,ersa,1989,1989-07-04,1989-07-15,,,"4722514, 4722513, 5926158",,"Marika Mikkor, Riin Alatalu","Kogu ersa-mordva etnograafilisi esemeid. Kogunud ERM-i vanemteadur Marika Mikkor (B 189:1-99, 108-123) ja TÜ üliõpilane Riin Alatalu (B 189:100-107) Mordva ANSV Kotshkurovi raj. Sabajevo k. ja Dubjorki raj. Povodimovo k. ja Mihhailovka k. 4.-15.VII.1989.a. Katalooginud teadur H. Pärdi september-oktoober 1990.a. Verif.: v.v.akt 1989:76; k/r 369.",,,,,Temaatiline klassifikatsioon,625526,seosobjekt,,"Mordva ANSV, Kotshkurovi raj., Sabajevo k., Dubjorki raj., Povodimovo k., Mihhailovka k.",,tekstiil
625529,ERM B 189:41,http://opendata.muis.ee/media-list/625529,http://opendata.muis.ee/object/625529,"peakate, naiste",ersa,1989,1989-07-04,1989-07-15,,,"4722513, 4722514",,"Marika Mikkor, Riin Alatalu","Kogu ersa-mordva etnograafilisi esemeid. Kogunud ERM-i vanemteadur Marika Mikkor (B 189:1-99, 108-123) ja TÜ üliõpilane Riin Alatalu (B 189:100-107) Mordva ANSV Kotshkurovi raj. Sabajevo k. ja Dubjorki raj. Povodimovo k. ja Mihhailovka k. 4.-15.VII.1989.a. Katalooginud teadur H. Pärdi september-oktoober 1990.a. Verif.: v.v.akt 1989:76; k/r 369.",,,,,,625526,seosobjekt,,"Mordva ANSV, Kotshkurovi raj., Sabajevo k., Dubjorki raj., Povodimovo k., Mihhailovka k.",,tekstiil
625530,ERM B 189:42,http://opendata.muis.ee/media-list/625530,http://opendata.muis.ee/object/625530,kleit,ersa,1989,1989-07-04,1989-07-15,,,"4722514, 4722513",,"Marika Mikkor, Riin Alatalu","Kogu ersa-mordva etnograafilisi esemeid. Kogunud ERM-i vanemteadur Marika Mikkor (B 189:1-99, 108-123) ja TÜ üliõpilane Riin Alatalu (B 189:100-107) Mordva ANSV Kotshkurovi raj. Sabajevo k. ja Dubjorki raj. Povodimovo k. ja Mihhailovka k. 4.-15.VII.1989.a. Katalooginud teadur H. Pärdi september-oktoober 1990.a. Verif.: v.v.akt 1989:76; k/r 369.",,,,,,,,,"Mordva ANSV, Kotshkurovi raj., Sabajevo k., Dubjorki raj., Povodimovo k., Mihhailovka k.",,tekstiil
625531,ERM B 198:10,http://opendata.muis.ee/media-list/625531,http://opendata.muis.ee/object/625531,käterätt,mari,1990,1990-07-08,1990-07-22,,,"4736830, 3162652, 3162654, 5724007, 3162656","Valgest puuvillasest vahvelriidest, ristkülikukujuline. Mõlemad otsad 0,6cm laiuselt õmblusmasinal valge rulliniidiga palistatud. Mõlemasse otsa õmmeldud heegelpits ja värviliste mulineedega ristpistes tikitud lillemotiiv. Lehed ja varred rohelised. Õied vaheldumisi tumesinised, roosa, oranži südamikuga ja oranžid roosa, sinise südamikuga.",Aleksei Peterson,,"""Uus käterätt, tikitud, poest ostetud riie.""",,,,valmistaja | kodukaunistamine | kaubandus,,,,Kljutševo küla; Mari ANSV,"puuvill, riie, pits ja tikand",tekstiil
625536,ERM B 198:11,http://opendata.muis.ee/media-list/625536,http://opendata.muis.ee/object/625536,"särk, pruudi",mari,1990,1990-07-08,1990-07-22,,,"3162709, 5743563, 4736830, 3162739, 3162736",,Aleksei Peterson,,"""Pruudi kleit, umbes 30 aastat tagasi tehtud.""",,,,abielu | naisteriietus | valmistamine,,,,Kljutševo küla; Mari ANSV,puuvill,tekstiil
625537,ERM B 198:12,http://opendata.muis.ee/media-list/625537,http://opendata.muis.ee/object/625537,särk,mari,1990,1990-07-08,1990-07-22,,,"3162750, 3162754, 4736830, 5701972",,Aleksei Peterson,,,,,,valmistaja | naisteriietus,,,,Kljutševo küla; Mari ANSV,puuvill,tekstiil
625538,ERM B 198:13,http://opendata.muis.ee/media-list/625538,http://opendata.muis.ee/object/625538,särk,mari,1990,1990-07-08,1990-07-22,,,"3162785, 3162788, 4736830, 5725597, 3162789",,Aleksei Peterson,,"""Kanti pidulikel puhkudel.""",,,,pidustused | naisteriietus | valmistaja,,,,Mari ANSV,puuvill,tekstiil
625539,ERM B 198:14,http://opendata.muis.ee/media-list/625539,http://opendata.muis.ee/object/625539,särk,mari,1990,1990-07-08,1990-07-22,,,"3162805, 4736830, 3162809, 3162811, 5743564",,"Aleksei Peterson, Tiia Peedumäe","Kogu etnograafilisi esemeid, kogunud ERM-i dir. Aleksei Peterson ja van.teadur Tiia Peedumäe Mari ANSV-st Mägi-Mari, Sovetski, Medvedevo ja Orshanka rajoonist 8.-22.VII.1990.a. 76 eset ostetud 1158 rbl. eest. Katalooginud van. teadur Tiia Peedumäe 1991.a. Verif.. v.v.akt 1990:48; k/r 392.",,,,,naisteriietus | valmistaja | rahvariided,,,,"Mari ANSV, Mägi-Mari, Sovetski, Medvedevo, Orshanka rajoon","broderiipits, puuvill",tekstiil
625540,ERM B 198:15,http://opendata.muis.ee/media-list/625540,http://opendata.muis.ee/object/625540,"peakate, naiste",mari,1990,1990-07-08,1990-07-22,,,"3163013, 4736830, 3163016, 3163014, 5744544",,"Aleksei Peterson, Tiia Litorell",,"""Vana ese. Kui tüdruk sellist eset ei osanud teha, mehele ei saanud.""",,,,üleandja | rahvariided | valmistamine,,,,"Mari ANSV, Mägi-Mari rajoon","kanep, vill",tekstiil
625541,ERM B 198:16,http://opendata.muis.ee/media-list/625541,http://opendata.muis.ee/object/625541,"peakate, naiste",mari,1990,1990-07-08,1990-07-22,,,"4736830, 3163038, 3163041, 3163044, 5725199",,"Aleksei Peterson, Tiia Litorell",,,,,,rahvariided | valmistamine | naisteriietus,,,,"Mari ANSV, Mägi-Mari rajoon","helmed, klaas, lina, litrid, metall, puuvill, vill","tekstiil, klaas"
625542,ERM B 198:17,http://opendata.muis.ee/media-list/625542,http://opendata.muis.ee/object/625542,peapael,mari,1990,1990-07-08,1990-07-22,,,"3163053, 4736830, 3163050, 3163052, 5725200",,"Aleksei Peterson, Tiia Litorell",,,,,,valmistamine | naisteriietus | rahvariided,,,,"Mari ANSV, Mägi-Mari rajoon","puuvill, siid, vill",tekstiil
625543,ERM B 198:18,http://opendata.muis.ee/media-list/625543,http://opendata.muis.ee/object/625543,pealinik,mari,1990,1990-07-08,1990-07-22,,,"3164178, 3164182, 4736830, 5719821, 3164175",,"Aleksei Peterson, Tiia Litorell",,,,,,rahvariided | valmistamine | naisteriietus,,,,"Mari ANSV, Mägi-Mari rajoon","puuvill, tikand, vill",tekstiil
625544,ERM B 198:19,http://opendata.muis.ee/media-list/625544,http://opendata.muis.ee/object/625544,pealinik,mari,1990,1990-07-08,1990-07-22,,,"3164319, 5718914, 4736830, 3164318, 3164302",,"Aleksei Peterson, Tiia Litorell",,,,,,rahvariided | valmistamine | naisteriietus,,,,"Mari ANSV, Mägi-Mari rajoon","puuvill, tikand, vill",tekstiil
625545,ERM B 198:20/ab,http://opendata.muis.ee/media-list/625545,http://opendata.muis.ee/object/625545,"saapad, pruudi",mari,1990,1990-07-08,1990-07-22,,,"3164337, 3164335, 4736830, 5744156, 3164332",,"Aleksei Peterson, Tiia Litorell",,,,,,valmistamine | pulmad | naisteriietus,,,,"Mari ANSV, Mägi-Mari rajoon",nahk,nahk
625546,ERM B 198:21,http://opendata.muis.ee/media-list/625546,http://opendata.muis.ee/object/625546,süstik,mari,1990,1990-07-08,1990-07-22,,,"5725087, 4736830, 3118201",,"Aleksei Peterson, Tiia Litorell",,,,,,,,,,Mägi-Mari rajoon; Võdsõnzajäli? küla; Mari ANSV,lehtpuit,puit
625547,ERM B 198:22,http://opendata.muis.ee/media-list/625547,http://opendata.muis.ee/object/625547,"rüü, naiste",mari,1990,1990-07-08,1990-07-22,,,"3164355, 4736830, 5743565, 3164360, 3164359",,"Aleksei Peterson, Tiia Litorell",,"""Olla vana üleriie, kanepist tehtud""",,,,naisteriietus | rahvariided | valmistamine,,,,"Mari ANSV, Mägi-Mari rajoon",kanep,tekstiil
