object_id,museaali_number,eseme_nimi,material,material_category
625461,ERM B 179:164,soalaad,nöör,puit
625461,ERM B 179:164,soalaad,traat,metall
625462,ERM B 179:165,nõu,savi,keraamika
625463,ERM B 179:166,tuur,okaspuit,puit
625463,ERM B 179:166,tuur,raud,puit
625464,ERM B 179:167,võrguhark,lehtpuu,puit
625465,ERM B 179:168,võrguhark,lehtpuu,puit
625466,ERM B 179:169,kaalud,metall,metall
625468,ERM B 179:170/ab,jalatsiliistud,kask,puit
625470,ERM B 179:172,lõngakeha,okaspuit,puit
625471,ERM B 179:173,"pott, hanede jooginõu",savi,keraamika
625473,ERM B 179:176,pott,savi,keraamika
625479,ERM B 179:177,pott,savi,keraamika
625481,ERM B 179:178,korv,kuusk,puit
625482,ERM B 179:179,korv,kuusk,puit
625484,ERM B 188:8,käterätt,lina,tekstiil
625484,ERM B 188:8,käterätt,puuvill,tekstiil
625484,ERM B 188:8,käterätt,vabrikupits (riidesort),tekstiil
625485,ERM B 188:9,käterätt,lina,tekstiil
625485,ERM B 188:9,käterätt,puuvill,tekstiil
625486,ERM B 188:10,käterätt,lina,tekstiil
625486,ERM B 188:10,käterätt,puuvill,tekstiil
625486,ERM B 188:10,käterätt,vill,tekstiil
625487,ERM B 188:11,käterätt,lina,tekstiil
625487,ERM B 188:11,käterätt,puuvill,tekstiil
625487,ERM B 188:11,käterätt,vabrikupits (riidesort),tekstiil
625488,ERM B 188:12,hobusekell,pronks,metall
625497,ERM B 189:9,värten,kask,puit
625498,ERM B 189:10,kanepikamm,kask,puit
625500,ERM B 189:12,lusikas,lehtpuu,puit
625501,ERM B 189:13,lusikas,lehtpuu,puit
625516,ERM B 189:28,kann,savi,keraamika
625517,ERM B 189:29,lusikakarp,niin,puit
625517,ERM B 189:29,lusikakarp,pärn,puit
625518,ERM B 189:30,lusikas,lehtpuu,puit
625520,ERM B 189:32,käterätt,looduslik kiud,tekstiil
625520,ERM B 189:32,käterätt,puuvill,tekstiil
625523,ERM B 189:35,käterätt,lina,tekstiil
625523,ERM B 189:35,käterätt,puuvill,tekstiil
625523,ERM B 189:35,käterätt,vabrikupits (riidesort),tekstiil
625524,ERM B 189:36,käterätt,puuvill,tekstiil
625531,ERM B 198:10,käterätt,puuvill,tekstiil
625531,ERM B 198:10,käterätt,riie,tekstiil
625531,ERM B 198:10,käterätt,pits,tekstiil
625536,ERM B 198:11,"särk, pruudi",puuvill,tekstiil
625537,ERM B 198:12,särk,puuvill,tekstiil
625538,ERM B 198:13,särk,puuvill,tekstiil
625539,ERM B 198:14,särk,broderii,tekstiil
625539,ERM B 198:14,särk,puuvill,tekstiil
625540,ERM B 198:15,"peakate, naiste",kanep,tekstiil
625540,ERM B 198:15,"peakate, naiste",vill,tekstiil
625541,ERM B 198:16,"peakate, naiste",helmed,klaas
625541,ERM B 198:16,"peakate, naiste",klaas,klaas
625541,ERM B 198:16,"peakate, naiste",lina,tekstiil
625541,ERM B 198:16,"peakate, naiste",litrid,klaas
625541,ERM B 198:16,"peakate, naiste",metall,metall
625541,ERM B 198:16,"peakate, naiste",puuvill,tekstiil
625541,ERM B 198:16,"peakate, naiste",vill,tekstiil
625542,ERM B 198:17,peapael,puuvill,tekstiil
625542,ERM B 198:17,peapael,siid,tekstiil
625542,ERM B 198:17,peapael,vill,tekstiil
625543,ERM B 198:18,pealinik,puuvill,tekstiil
625543,ERM B 198:18,pealinik,tikand,tekstiil
625543,ERM B 198:18,pealinik,vill,tekstiil
625544,ERM B 198:19,pealinik,puuvill,tekstiil
625544,ERM B 198:19,pealinik,tikand,tekstiil
625544,ERM B 198:19,pealinik,vill,tekstiil
625545,ERM B 198:20/ab,"saapad, pruudi",nahk,nahk
625546,ERM B 198:21,süstik,lehtpuu,puit
625547,ERM B 198:22,"rüü, naiste",kanep,tekstiil
625548,ERM B 198:23,särk,puuvill,tekstiil
625549,ERM B 198:24,"talverõivas, naiste",,tekstiil
625549,ERM B 198:24,"talverõivas, naiste",sits (riidesort),tekstiil
625549,ERM B 198:24,"talverõivas, naiste",vatt,tekstiil
625549,ERM B 198:24,"talverõivas, naiste",,tekstiil
625549,ERM B 198:24,"talverõivas, naiste",puuvill,tekstiil
625550,ERM B 198:25,särk,lina,tekstiil
625550,ERM B 198:25,särk,puuvill,tekstiil
625550,ERM B 198:25,särk,,tekstiil
625551,ERM B 198:26,särk,puuvill,tekstiil
625552,ERM B 198:27,põlle seljapael,pael,tekstiil
625552,ERM B 198:27,põlle seljapael,puuvill,tekstiil
625552,ERM B 198:27,põlle seljapael,siid,tekstiil
625553,ERM B 198:28/ab,põlle seljapaelad,lina,tekstiil
625553,ERM B 198:28/ab,põlle seljapaelad,puuvill,tekstiil
625553,ERM B 198:28/ab,põlle seljapaelad,siid,tekstiil
625554,ERM B 198:29/ab,saapad,nahk,nahk
625554,ERM B 198:29/ab,saapad,veis,nahk
625555,ERM B 198:30,linahari,harjas,puit
625555,ERM B 198:30,linahari,kanep,puit
625556,ERM B 198:31,põlle seljapael,puuvill,tekstiil
625556,ERM B 198:31,põlle seljapael,siid,tekstiil
625557,ERM B 198:32,põlle seljapael,pael,tekstiil
625557,ERM B 198:32,põlle seljapael,puuvill,tekstiil
625557,ERM B 198:32,põlle seljapael,siid,tekstiil
625558,ERM B 198:33,põlle seljapael,puuvill,tekstiil
625558,ERM B 198:33,põlle seljapael,siid,tekstiil
625559,ERM B 198:34,pealinik,puuvill,tekstiil
625559,ERM B 198:34,pealinik,siid,tekstiil
625559,ERM B 198:34,pealinik,vill,tekstiil
625560,ERM B 198:35,põll,puuvill,tekstiil
625561,ERM B 198:36,põll,puuvill,tekstiil
625562,ERM B 198:37,vöö,puuvill,tekstiil
625563,ERM B 198:38,särk,puuvill,tekstiil
625564,ERM B 198:39,"talverõivas, meeste",puuvill,tekstiil
625565,ERM B 198:40,"talverõivas, naiste",puuvill,tekstiil
625566,ERM B 198:41,põll,puuvill,tekstiil
625567,ERM B 198:42,kaelakee,metall,tekstiil
625567,ERM B 198:42,kaelakee,siid,tekstiil
625568,ERM B 198:43,pealinik,pael,tekstiil
625568,ERM B 198:43,pealinik,puuvill,tekstiil
625568,ERM B 198:43,pealinik,siid,tekstiil
625568,ERM B 198:43,pealinik,tikand,tekstiil
625568,ERM B 198:43,pealinik,vill,tekstiil
625569,ERM B 198:44,pealinik,puuvill,tekstiil
625569,ERM B 198:44,pealinik,siid,tekstiil
625569,ERM B 198:44,pealinik,vill,tekstiil
625570,ERM B 198:45,pealinik,brokaat (riidesort),tekstiil
625570,ERM B 198:45,pealinik,helmed,tekstiil
625570,ERM B 198:45,pealinik,klaas,tekstiil
625570,ERM B 198:45,pealinik,pael,tekstiil
625570,ERM B 198:45,pealinik,plast,tekstiil
625570,ERM B 198:45,pealinik,puuvill,tekstiil
625570,ERM B 198:45,pealinik,siid,tekstiil
625571,ERM B 198:46,"korv, kaanega",,metall
625571,ERM B 198:46,"korv, kaanega",kuusk,puit
625571,ERM B 198:46,"korv, kaanega",juured,puit
625571,ERM B 198:46,"korv, kaanega",kuusk,puit
625571,ERM B 198:46,"korv, kaanega",puit,puit
625571,ERM B 198:46,"korv, kaanega",raud,metall
625572,ERM B 198:47,"kaelaehe, rahadega",hõbe,metall
625572,ERM B 198:47,"kaelaehe, rahadega",,tekstiil
625573,ERM B 198:48,vöö,puuvill,tekstiil
625574,ERM B 198:49,põlle seljapael,lina,tekstiil
625574,ERM B 198:49,põlle seljapael,siid,tekstiil
625575,ERM B 198:50,põlle seljapael,siid,tekstiil
626055,ERM B 179:180,hui,õunapuu,puit
626056,ERM B 179:181,sirp,raud,metall
626058,ERM B 179:182/ab,hobuseraud,raud,metall
626060,ERM B 179:184,korv,kuusk,puit
626061,ERM B 179:185,kahvel,puit,puit
626061,ERM B 179:185,kahvel,raud,metall
626061,ERM B 179:185,kahvel,vask,metall
626064,ERM B 179:188,mõrd,kivim,kivim
626064,ERM B 179:188,mõrd,lehtpuu,puit
626064,ERM B 179:188,mõrd,lina,tekstiil
626066,ERM B 179:189,pootshaak,raud,metall
626067,ERM B 179:190,mesilaste suitsulõõts,kunstnahk,tekstiil
626067,ERM B 179:190,mesilaste suitsulõõts,metall,metall
626067,ERM B 179:190,mesilaste suitsulõõts,plekk,metall
626067,ERM B 179:190,mesilaste suitsulõõts,vineer,puit
626068,ERM B 179:191,triikraud,puit,puit
626068,ERM B 179:191,triikraud,raud,metall
626069,ERM B 179:192,saapa...?,puit,puit
626069,ERM B 179:192,saapa...?,raud,metall
626072,ERM B 179:193,kalakorv,kuusk,puit
626073,ERM B 179:194,hark,raud,metall
626074,ERM B 179:195/ab,niied,lina,puit
626074,ERM B 179:195/ab,niied,puit,puit
626082,ERM B 180:1/ab,võipütt,kuusk,puit
626084,ERM B 180:2/ab,võipütt,kuusk,puit
626085,ERM B 180:3,pott,savi,keraamika
626086,ERM B 180:4,võipütt,haab,puit
626087,ERM B 180:5,kann,savi,keraamika
626090,ERM B 180:8,praetaldrik,fajanss,keraamika
626091,ERM B 180:9/ab,labakindad,lõng,tekstiil
626091,ERM B 180:9/ab,labakindad,lõng,tekstiil
626091,ERM B 180:9/ab,labakindad,vill,tekstiil
626092,ERM B 180:10/ab,sukad,lõng,tekstiil
626092,ERM B 180:10/ab,sukad,vill,tekstiil
626096,ERM B 189:44,kaelaehe,klaas,klaas
626096,ERM B 189:44,kaelaehe,nääriehe,klaas
626099,ERM B 189:47/ab,jalarätid,kanep,tekstiil
626100,ERM B 189:48/ab,jalarätid,kanep,tekstiil
626102,ERM B 189:50,kanepihari,harjas,nahk
626102,ERM B 189:50,kanepihari,kanep,tekstiil
626102,ERM B 189:50,kanepihari,nöör,tekstiil
626102,ERM B 189:50,kanepihari,riie,tekstiil
626102,ERM B 189:50,kanepihari,puit,puit
626102,ERM B 189:50,kanepihari,siga,nahk
626103,ERM B 189:51,samovar,metall,metall
626103,ERM B 189:51,samovar,vask,metall
626104,ERM B 189:52/ab,viisud,niin,puit
626105,ERM B 189:53,jalarätt,kanep,tekstiil
626106,ERM B 189:54/ab,"viisk, viisuliist",niin,puit
626106,ERM B 189:54/ab,"viisk, viisuliist",pärn,puit
626108,ERM B 189:55,pesukurikas,tamm,puit
626109,ERM B 189:56,vaalikurikas,pärn,puit
626112,ERM B 189:59,käterätt,looduslik kiud,tekstiil
626112,ERM B 189:59,käterätt,puuvill,tekstiil
626115,ERM B 189:61,värtnakivi,savi,keraamika
626116,ERM B 189:62,värten,tamm,puit
626117,ERM B 189:63,käärlaud,kuusk,puit
626118,ERM B 189:64/abc,"süstik, poolid",lehtpuu,puit
626124,ERM B 189:70/ab,viisud,niin,puit
626125,ERM B 189:71,käterätt,puuvill,tekstiil
626125,ERM B 189:71,käterätt,vabrikupits (riidesort),tekstiil
626127,ERM B 189:73,kanepikamm,kask,puit
626130,ERM B 189:76,käterätt,puuvill,tekstiil
626134,ERM B 189:80,kaelaehe,helmed,klaas
626134,ERM B 189:80,kaelaehe,klaas,klaas
626139,ERM B 189:85,koonlapuu jalg,pärn,puit
626141,ERM B 189:87,korv,niin,puit
626141,ERM B 189:87,korv,pärn,puit
626142,ERM B 189:88,korv,kanep,puit
626142,ERM B 189:88,korv,nöör,puit
626142,ERM B 189:88,korv,pärn,puit
626144,ERM B 198:51/ab,õlatikandid,siid,tekstiil
626144,ERM B 198:51/ab,õlatikandid,tikand,tekstiil
626144,ERM B 198:51/ab,õlatikandid,vill,tekstiil
626145,ERM B 198:52,põll,puuvill,tekstiil
626146,ERM B 198:53,põlle seljapael,lina,tekstiil
626146,ERM B 198:53,põlle seljapael,siid,tekstiil
626147,ERM B 198:54/ab,õlatikandid,siid,tekstiil
626147,ERM B 198:54/ab,õlatikandid,tikand,tekstiil
626147,ERM B 198:54/ab,õlatikandid,vill,tekstiil
626148,ERM B 198:55,vöö,puuvill,tekstiil
626148,ERM B 198:55,vöö,siid,tekstiil
626149,ERM B 198:56/ab,varrukavärvlid,puuvill,tekstiil
626150,ERM B 198:57/ab,varrukavärvlid,puuvill,tekstiil
626151,ERM B 198:58,õlatikand,vill,tekstiil
626152,ERM B 198:59,õlatikand,vill,tekstiil
626153,ERM B 198:60,pearätik,nailon,tekstiil
626153,ERM B 198:60,pearätik,pits,tekstiil
626153,ERM B 198:60,pearätik,puuvill,tekstiil
626154,ERM B 198:61,vöö,puuvill,tekstiil
626156,ERM B 198:63,rinnaesine kaunistus,helmed,plastik
626156,ERM B 198:63,rinnaesine kaunistus,plast,plastik
626156,ERM B 198:63,rinnaesine kaunistus,siid,tekstiil
626156,ERM B 198:63,rinnaesine kaunistus,vill,tekstiil
626157,ERM B 198:64,vöö,puuvill,tekstiil
626158,ERM B 198:65,"kaelakee, rahadega",hõbe,metall
626158,ERM B 198:65,"kaelakee, rahadega",metall,metall
626158,ERM B 198:65,"kaelakee, rahadega",,tekstiil
626159,ERM B 198:66,kedervars,kask,puit
626160,ERM B 198:67,kedervars,kask,puit
626161,ERM B 198:68,kedervars,kask,puit
626162,ERM B 198:69,kaelakee,metall,metall
626163,ERM B 198:70,korv,kuusk,puit
626163,ERM B 198:70,korv,paju,puit
626163,ERM B 198:70,korv,,puit
626163,ERM B 198:70,korv,vits,puit
626164,ERM B 198:71,"rüü, laste",puuvill,tekstiil
626165,ERM B 198:72,rüü,,tekstiil
626165,ERM B 198:72,rüü,metall,tekstiil
626165,ERM B 198:72,rüü,puuvill,tekstiil
626166,ERM B 198:73,"rüü, tüdrukute",puuvill,tekstiil
626167,ERM B 198:74,põll,puuvill,tekstiil
626168,ERM B 198:75/ab,viisud,niin,puit
626168,ERM B 198:75/ab,viisud,pärn,puit
626168,ERM B 198:75/ab,viisud,sidumisnöör,puit
626169,ERM B 198:76/ab,viisud,niin,puit
626169,ERM B 198:76/ab,viisud,pärn,puit
626169,ERM B 198:76/ab,viisud,sidumisnöör,puit
626170,ERM B 198:77/ab,tubakatampimise uhmer,kask,puit
626170,ERM B 198:77/ab,tubakatampimise uhmer,okaspuit,puit
626170,ERM B 198:77/ab,tubakatampimise uhmer,,
626170,ERM B 198:77/ab,tubakatampimise uhmer,raud,metall
626170,ERM B 198:77/ab,tubakatampimise uhmer,,metall
626171,ERM B 198:78,särk,kanep,tekstiil
626171,ERM B 198:78,särk,vill,tekstiil
626172,ERM B 198:79,põll,kanep,tekstiil
626173,ERM B 198:80,püksid,kanep,tekstiil
626174,ERM B 198:81/ab,jalaräti osad,vill,tekstiil
626175,ERM B 198:82,kaelaehe,metall,metall
626175,ERM B 198:82,kaelaehe,münt,metall
626176,ERM B 198:83,korv,paju,puit
626177,ERM B 198:84,korv,paju,puit
626177,ERM B 198:84,korv,nöör,puit
626177,ERM B 198:84,korv,tehismaterjal,puit
626179,ERM B 198:86,kangas,puuvill,tekstiil
626180,ERM B 198:87,särk,nööp,tekstiil
626180,ERM B 198:87,särk,pael,tekstiil
626180,ERM B 198:87,särk,plast,tekstiil
626180,ERM B 198:87,särk,puuvill,tekstiil
626180,ERM B 198:87,särk,siid,tekstiil
626180,ERM B 198:87,särk,tikand,tekstiil
626180,ERM B 198:87,särk,vill,tekstiil
626181,ERM B 198:88,põll,puuvill,tekstiil
626181,ERM B 198:88,põll,vill,tekstiil
626182,ERM B 198:89,rüü,lina,tekstiil
626182,ERM B 198:89,rüü,puuvill,tekstiil
626183,ERM B 198:90,"särk, naiste",lina,tekstiil
626183,ERM B 198:90,"särk, naiste",mulinee,tekstiil
626183,ERM B 198:90,"särk, naiste",puuvill,tekstiil
626184,ERM B 198:91,"särk, meeste",,tekstiil
626184,ERM B 198:91,"särk, meeste",lõng,tekstiil
626184,ERM B 198:91,"särk, meeste",metall,tekstiil
626184,ERM B 198:91,"särk, meeste",puuvill,tekstiil
626184,ERM B 198:91,"särk, meeste",vill,tekstiil
626185,ERM B 198:92,pulmamüts,kanep,tekstiil
626185,ERM B 198:92,pulmamüts,klaas,tekstiil
626185,ERM B 198:92,pulmamüts,looduslik kiud,tekstiil
626185,ERM B 198:92,pulmamüts,metall,tekstiil
626185,ERM B 198:92,pulmamüts,puuvill,tekstiil
626185,ERM B 198:92,pulmamüts,riie,tekstiil
626186,ERM B 198:93,"särk, naiste",puuvill,tekstiil
626186,ERM B 198:93,"särk, naiste",,tekstiil
626187,ERM B 198:94,"särk, naiste",lina,tekstiil
626187,ERM B 198:94,"särk, naiste",,tekstiil
626187,ERM B 198:94,"särk, naiste",satiin,tekstiil
626188,ERM B 198:95,padjapüür,puuvill,tekstiil
626188,ERM B 198:95,padjapüür,riie,tekstiil
626189,ERM B 198:96,padjapüür,puuvill,tekstiil
626189,ERM B 198:96,padjapüür,riie,tekstiil
626191,ERM B 199:1,laudlina,kanep,tekstiil
626192,ERM B 199:2,põll,kanep,tekstiil
626694,ERM B 181:12,käterätt,kanep,tekstiil
626694,ERM B 181:12,käterätt,lina,tekstiil
626694,ERM B 181:12,käterätt,looduslik kiud,tekstiil
626694,ERM B 181:12,käterätt,puuvill,tekstiil
626695,ERM B 181:13/ab,viisud,niin,puit
626699,ERM B 181:16,seelik,puuvill,tekstiil
626699,ERM B 181:16,seelik,vabrikuriie,tekstiil
626701,ERM B 181:18,süstik,jalakas,puit
626702,ERM B 181:19,süstik,jalakas,puit
626704,ERM B 181:20/ab,labakindad,lõng,tekstiil
626704,ERM B 181:20/ab,labakindad,vill,tekstiil
626710,ERM B 182:4,kulp,puit,puit
626711,ERM B 182:5,"vibulõks, mänguasi",kuusk,puit
626712,ERM B 182:6,"kasukas, naiste",karusnahk,nahk
626712,ERM B 182:6,"kasukas, naiste",nahk,nahk
626712,ERM B 182:6,"kasukas, naiste",pael,nahk
626712,ERM B 182:6,"kasukas, naiste",,nahk
626712,ERM B 182:6,"kasukas, naiste",puuvill,nahk
626712,ERM B 182:6,"kasukas, naiste",põhjapõder,nahk
626712,ERM B 182:6,"kasukas, naiste",riideriba,nahk
626712,ERM B 182:6,"kasukas, naiste",vill,nahk
626715,ERM B 182:9,"kasukas, poiste",karusnahk,nahk
626715,ERM B 182:9,"kasukas, poiste",lõng,nahk
626715,ERM B 182:9,"kasukas, poiste",põhjapõder,nahk
626715,ERM B 182:9,"kasukas, poiste",vill,nahk
626728,ERM B 189:95/ab,sokid,lõng,tekstiil
626728,ERM B 189:95/ab,sokid,vill,tekstiil
626729,ERM B 189:96,käterätt,looduslik kiud,tekstiil
626729,ERM B 189:96,käterätt,puuvill,tekstiil
626735,ERM B 189:102,käterätt,puuvill,tekstiil
626735,ERM B 189:102,käterätt,tüll (riidesort),tekstiil
626745,ERM B 189:112,lokulaud,kask,puit
626745,ERM B 189:112,lokulaud,nahk,puit
626747,ERM B 189:113,korv,lehtpuu,puit
626747,ERM B 189:113,korv,niin,puit
626756,ERM B 189:120,korv,lehtpuu,puit
626756,ERM B 189:120,korv,niin,puit
626757,ERM B 189:121,korv,niin,puit
626757,ERM B 189:121,korv,puit,puit
626759,ERM B 189:123,süstik,kask,puit
626761,ERM B 199:3,põll prossiga,puuvill,tekstiil
626762,ERM B 199:4,kleit,kanep,tekstiil
626762,ERM B 199:4,kleit,puuvill,tekstiil
626763,ERM B 199:5,kleit,kanep,tekstiil
626763,ERM B 199:5,kleit,puuvill,tekstiil
626764,ERM B 199:6,püssirohusarv,puit,puit
626764,ERM B 199:6,püssirohusarv,sarv,puit
626764,ERM B 199:6,püssirohusarv,vill,puit
626765,ERM B 199:7,käterätt,lina,tekstiil
626766,ERM B 199:8,käterätt,puuvill,tekstiil
626767,ERM B 199:9,kleit,kanep,tekstiil
626768,ERM B 199:10,põll,puuvill,tekstiil
626769,ERM B 199:11,käterätt,puuvill,tekstiil
626770,ERM B 200:1,pott,savi,keraamika
626771,ERM B 200:2,taskurätik,puuvill,tekstiil
626772,ERM B 200:3,"püksid, laste",puuvill,tekstiil
626774,ERM B 200:4,"püksid, laste",puuvill,tekstiil
626775,ERM B 200:5,triiksärk,puuvill,tekstiil
626776,ERM B 200:6,"jakk, naiste",krepp,tekstiil
626776,ERM B 200:6,"jakk, naiste",vill,tekstiil
626777,ERM B 200:7/abc,samovar,puit,puit
626777,ERM B 200:7/abc,samovar,raud,metall
626777,ERM B 200:7/abc,samovar,raudplekk,metall
626777,ERM B 200:7/abc,samovar,vasesulam,metall
626777,ERM B 200:7/abc,samovar,vask,metall
626778,ERM B 200:8,kaelkoogud,,metall
626778,ERM B 200:8,kaelkoogud,lehtpuu,puit
626778,ERM B 200:8,kaelkoogud,metall,metall
626778,ERM B 200:8,kaelkoogud,nöör,metall
626778,ERM B 200:8,kaelkoogud,tehismaterjal,plastik
626779,ERM B 200:9,riidekirst,puit,puit
626779,ERM B 200:9,riidekirst,raud,metall
626780,ERM B 200:10,"vile, mänguasi",savi,keraamika
626780,ERM B 200:10,"vile, mänguasi",savi,keraamika
626781,ERM B 200:11,piimapott,savi,keraamika
626782,ERM B 200:12,pajakook,kuusk,puit
626782,ERM B 200:12,pajakook,raud,metall
626783,ERM B 200:13,kleit,puuvill,tekstiil
626784,ERM B 200:14,põll,puuvill,tekstiil
626785,ERM B 200:15/ab,labakindad,lõng,tekstiil
626785,ERM B 200:15/ab,labakindad,vill,tekstiil
626786,ERM B 200:16,kleit,flanell (riidesort),tekstiil
626786,ERM B 200:16,kleit,puuvill,tekstiil
626787,ERM B 200:17,kleit,nööp,tekstiil
626787,ERM B 200:17,kleit,puuvill,tekstiil
626787,ERM B 200:17,kleit,tehismaterjal,tekstiil
626788,ERM B 200:18,pluus,nööp,tekstiil
626788,ERM B 200:18,pluus,puuvill,tekstiil
626788,ERM B 200:18,pluus,tehismaterjal,tekstiil
626789,ERM B 200:19,kleit,nööp,tekstiil
626789,ERM B 200:19,kleit,puuvill,tekstiil
626789,ERM B 200:19,kleit,tehismaterjal,tekstiil
626790,ERM B 200:20,kleit,puuvill,tekstiil
626791,ERM B 200:21,kleit,puuvill,tekstiil
626792,ERM B 200:22,kleit,puuvill,tekstiil
626793,ERM B 200:23/ab,sirm,puuvill,tekstiil
626794,ERM B 200:24,tekk,puuvill,tekstiil
626795,ERM B 200:25,laudlina,lina,tekstiil
626796,ERM B 200:26,põrandariie,puuvill,tekstiil
626797,ERM B 200:27,"kinnas, kalapüügi",nahk,nahk
626798,ERM B 200:28,palvehelmed,vask,metall
626799,ERM B 200:29,"jakk, naiste",plüüs (riidesort),tekstiil
626800,ERM B 200:30,rätik,kunstsiid,tekstiil
626801,ERM B 200:31,"aluspesu, aluspüksid, naiste",siid,tekstiil
626802,ERM B 200:32,seelik,puuvill,tekstiil
626803,ERM B 200:33,kleit,puuvill,tekstiil
626804,ERM B 200:34,juukseklamber,metall,metall
626804,ERM B 200:34,juukseklamber,plast,plastik
626805,ERM B 200:35,juukseklamber,metall,metall
626805,ERM B 200:35,juukseklamber,plast,plastik
626806,ERM B 200:36,"hobune, mänguasi",savi,keraamika
626806,ERM B 200:36,"hobune, mänguasi",savi,keraamika
626807,ERM B 200:37,"lind, mänguasi",tehismaterjal,plastik
626808,ERM B 200:38,"auto, mänguasi",metall,metall
626808,ERM B 200:38,"auto, mänguasi",plast,plastik
626808,ERM B 200:38,"auto, mänguasi",tehismaterjal,plastik
626809,ERM B 200:39,vaas,savi,keraamika
627327,ERM B 182:21,noatupp,lehtpuu,puit
627338,ERM B 183:3/ab,figuur vanamees,pärn,puit
627340,ERM B 183:4,figuur hobune,pärn,puit
627343,ERM B 183:5,figuur muinasjutuvestja,pärn,puit
627344,ERM B 183:6,figuur laps,pärn,puit
627345,ERM B 183:7,figuur madukuningas,savi,keraamika
627348,ERM B 183:9/ab,toos,pärn,puit
627359,ERM B 190:3/ab,labakindad,lõng,tekstiil
627359,ERM B 190:3/ab,labakindad,vill,tekstiil
627360,ERM B 190:4,labakinnas,lõng,tekstiil
627360,ERM B 190:4,labakinnas,vill,tekstiil
627361,ERM B 190:5,labakinnas,lõng,tekstiil
627361,ERM B 190:5,labakinnas,vill,tekstiil
627363,ERM B 190:7,piirits,kapron,puit
627363,ERM B 190:7,piirits,lehtpuu,puit
627363,ERM B 190:7,piirits,nöör,puit
627364,ERM B 190:8,piiritsa tegemise pulk,puit,puit
627365,ERM B 190:9,piirits,plast,plastik
627366,ERM B 190:10,sõrmenuga,metall,metall
627372,ERM B 190:16,põrandavaip,kapron,tekstiil
627372,ERM B 190:16,põrandavaip,kude,tekstiil
627372,ERM B 190:16,põrandavaip,kalts,tekstiil
627372,ERM B 190:16,põrandavaip,lõim,tekstiil
627372,ERM B 190:16,põrandavaip,puuvill,tekstiil
627397,ERM B 190:41,alusseelik,puuvill,tekstiil
627401,ERM B 200:41,"kampsun, dzhemper",tehiskiud,tekstiil
627402,ERM B 200:42,suhkrutoos,klaas,tekstiil
627403,ERM B 200:43,taskurätik,puuvill,tekstiil
627404,ERM B 200:44,"aluspesu, rinnahoidja",plast,tekstiil
627404,ERM B 200:44,"aluspesu, rinnahoidja",puuvill,tekstiil
627405,ERM B 200:45,sall,vill,tekstiil
627406,ERM B 200:46,kombinee,trikoo (riidesort),tekstiil
627407,ERM B 200:47,pluus,trikoo (riidesort),tekstiil
627408,ERM B 200:48,"pluus, meeste",puuvill,tekstiil
627409,ERM B 200:49,suurrätt,puuvill,tekstiil
627410,ERM B 200:50/ab,supelkostüüm,metall,tekstiil
627410,ERM B 200:50/ab,supelkostüüm,trikoo (riidesort),tekstiil
627413,ERM B 200:51,sviiter,vill,tekstiil
627414,ERM B 200:52,heinakorv,puit,puit
627416,ERM B 200:53,"tool, mänguasi",kask,puit
627417,ERM B 200:54,köögikardin,puuvill,tekstiil
627418,ERM B 200:55,vaalikurikas,kask,puit
627419,ERM B 200:56/ab,"kingad, naiste",nahk,nahk
627420,ERM B 200:57,vaalikurikas,kask,puit
627421,ERM B 200:58,luisk,kivim,kivim
627422,ERM B 200:59,liimeister,metall,metall
