object_id,best_place,place_precision,country,region,region_est,region_eng,rajon,rajon_est,rajon_eng,village,lat,lon,has_coordinates,koht,modern_region_est,modern_region_eng,modern_rajon_est,modern_rajon_eng,normalization_status,normalization_note,normalization_source,map_precision,lookup_id
614857,Kingissepa rajoon,rajoon,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,,,27.619238,False,Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0330,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0330
614858,Krakolje,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,,,,Krakolje küla,59.642654,28.281136,True,Krakolje; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0503,https://en.wikipedia.org/wiki/Leningrad_Oblast,region,PL0503
614859,Peski küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,,,,Peski küla,11358.0,,False,Peski küla; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0092,https://en.wikipedia.org/wiki/Leningrad_Oblast,region,PL0092
614860,Peski küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,,,,Peski küla,11358.0,,False,Peski küla; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Kingissepa rajoon,Kingiseppsky District,valmis,MuIS + vadja ala kontroll,https://en.wikipedia.org/wiki/Leningrad_Oblast,district,PL0092
614861,Peski küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,,,,Peski küla,11358.0,,False,Peski küla; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0092,https://en.wikipedia.org/wiki/Leningrad_Oblast,region,PL0092
614863,Peski küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,,,,Peski küla,11358.0,,False,Peski küla; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0092,https://en.wikipedia.org/wiki/Leningrad_Oblast,region,PL0092
614864,Peski küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,,,,Peski küla,11358.0,,False,Peski küla; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0092,https://en.wikipedia.org/wiki/Leningrad_Oblast,region,PL0092
614865,Peski küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,,,,Peski küla,11358.0,,False,Peski küla; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0092,https://en.wikipedia.org/wiki/Leningrad_Oblast,region,PL0092
614866,Peski küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,,,,Peski küla,11358.0,,False,Peski küla; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0092,https://en.wikipedia.org/wiki/Leningrad_Oblast,region,PL0092
614867,Peski küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,,,,Peski küla,11358.0,,False,Peski küla; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0092,https://en.wikipedia.org/wiki/Leningrad_Oblast,region,PL0092
614868,Peski küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,,,,Peski küla,11358.0,,False,Peski küla; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0092,https://en.wikipedia.org/wiki/Leningrad_Oblast,region,PL0092
614869,Peski küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,,,,Peski küla,11358.0,,False,Peski küla; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0092,https://en.wikipedia.org/wiki/Leningrad_Oblast,region,PL0092
614870,Peski küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,,,,Peski küla,11358.0,,False,Peski küla; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0092,https://en.wikipedia.org/wiki/Leningrad_Oblast,region,PL0092
614871,Peski küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,,,,Peski küla,11358.0,,False,Peski küla; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0092,https://en.wikipedia.org/wiki/Leningrad_Oblast,region,PL0092
614872,Peski küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,,,,Peski küla,11358.0,,False,Peski küla; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0092,https://en.wikipedia.org/wiki/Leningrad_Oblast,region,PL0092
614873,Peski küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,,,,Peski küla,11358.0,,False,Peski küla; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0092,https://en.wikipedia.org/wiki/Leningrad_Oblast,region,PL0092
614874,Peski küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,,,,Peski küla,11358.0,,False,Peski küla; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0092,https://en.wikipedia.org/wiki/Leningrad_Oblast,region,PL0092
614875,Peski küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,,,,Peski küla,11358.0,,False,Peski küla; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0092,https://en.wikipedia.org/wiki/Leningrad_Oblast,region,PL0092
614876,Peski küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,,,,Peski küla,11358.0,,False,Peski küla; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0092,https://en.wikipedia.org/wiki/Leningrad_Oblast,region,PL0092
614877,Peski küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,,,,Peski küla,11358.0,,False,Peski küla; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0092,https://en.wikipedia.org/wiki/Leningrad_Oblast,region,PL0092
614878,Peski küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,,,,Peski küla,11358.0,,False,Peski küla; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0092,https://en.wikipedia.org/wiki/Leningrad_Oblast,region,PL0092
614879,Peski küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,,,,Peski küla,11358.0,,False,Peski küla; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0092,https://en.wikipedia.org/wiki/Leningrad_Oblast,region,PL0092
614880,Peski küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,,,,Peski küla,11358.0,,False,Peski küla; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0092,https://en.wikipedia.org/wiki/Leningrad_Oblast,region,PL0092
614881,Peski küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,,,,Peski küla,11358.0,,False,Peski küla; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0092,https://en.wikipedia.org/wiki/Leningrad_Oblast,region,PL0092
614882,Peski küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,,,,Peski küla,11358.0,,False,Peski küla; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0092,https://en.wikipedia.org/wiki/Leningrad_Oblast,region,PL0092
614883,Peski küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,,,,Peski küla,11358.0,,False,Peski küla; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0092,https://en.wikipedia.org/wiki/Leningrad_Oblast,region,PL0092
614884,Peski küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,,,,Peski küla,11358.0,,False,Peski küla; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0092,https://en.wikipedia.org/wiki/Leningrad_Oblast,region,PL0092
614885,Peski küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,,,,Peski küla,11358.0,,False,Peski küla; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0092,https://en.wikipedia.org/wiki/Leningrad_Oblast,region,PL0092
614886,Peski küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,,,,Peski küla,11358.0,,False,Peski küla; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0092,https://en.wikipedia.org/wiki/Leningrad_Oblast,region,PL0092
614887,Luuditsa küla,küla,Venemaa,,,,Jamburgi maakond,Jamburgi maakond,Jamburgi maakond,Luuditsa küla,11495.0,,False,Luuditsa küla; Jamburgi maakond,Leningradi oblast,Leningrad Oblast,Kingissepa rajoon,Kingiseppsky District,valmis,lookup:PL0608,,district,PL0608
614888,Luuditsa küla,küla,Venemaa,,,,Jamburgi maakond,Jamburgi maakond,Jamburgi maakond,Luuditsa küla,11495.0,,False,Luuditsa küla; Jamburgi maakond,Leningradi oblast,Leningrad Oblast,Kingissepa rajoon,Kingiseppsky District,valmis,lookup:PL0608,,district,PL0608
614889,Luuditsa küla,küla,Venemaa,,,,Jamburgi maakond,Jamburgi maakond,Jamburgi maakond,Luuditsa küla,11495.0,,False,Luuditsa küla; Jamburgi maakond,Leningradi oblast,Leningrad Oblast,Kingissepa rajoon,Kingiseppsky District,valmis,lookup:PL0608,,district,PL0608
614890,Ag küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Võtegra rajoon,Võtegra rajoon,Võtegra rajoon,Ag küla,9707.0,,False,Ag küla; Võtegra rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Võtegra rajoon,Vytegorsky District,valmis,lookup:PL0334,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0334
614891,Ag küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Võtegra rajoon,Võtegra rajoon,Võtegra rajoon,Ag küla,9707.0,,False,Ag küla; Võtegra rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Võtegra rajoon,Vytegorsky District,valmis,lookup:PL0334,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0334
614892,Ag küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Võtegra rajoon,Võtegra rajoon,Võtegra rajoon,Ag küla,9707.0,,False,Ag küla; Võtegra rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Võtegra rajoon,Vytegorsky District,valmis,lookup:PL0334,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0334
614893,Jušag küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Jušag küla,9637.0,,False,Jušag küla; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0050,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0050
614894,Jušag küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Jušag küla,9637.0,,False,Jušag küla; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0050,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0050
614895,Jušag küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Jušag küla,9637.0,,False,Jušag küla; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0050,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0050
614896,Jušag küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Jušag küla,9637.0,,False,Jušag küla; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0050,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0050
614897,Jušag küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Jušag küla,9637.0,,False,Jušag küla; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0050,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0050
614899,Jušag küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Jušag küla,9637.0,,False,Jušag küla; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0050,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0050
614900,Jušag küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Jušag küla,9637.0,,False,Jušag küla; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0050,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0050
614901,Jušag küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Jušag küla,9637.0,,False,Jušag küla; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0050,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0050
614902,Jušag küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Jušag küla,9637.0,,False,Jušag küla; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0050,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0050
614903,Jušag küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Jušag küla,9637.0,,False,Jušag küla; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0050,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0050
614904,Jušag küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Jušag küla,9637.0,,False,Jušag küla; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0050,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0050
614905,Jušag küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Jušag küla,9637.0,,False,Jušag küla; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0050,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0050
614906,Shimjärve küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Shimjärve küla,11596.0,,False,Shimjärve küla; Grigorjevi k/n; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0382,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0382
614907,Rand küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Rand küla,11603.0,,False,Rand küla; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0803,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0803
614910,Rand küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Rand küla,11603.0,,False,Rand küla; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0803,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0803
614911,Shimjärve küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Shimjärve küla,11596.0,,False,Shimjärve küla; Grigorjevi k/n; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0382,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0382
614912,Shimjärve küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Shimjärve küla,11596.0,,False,Shimjärve küla; Grigorjevi k/n; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0382,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0382
614913,Jušag küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Jušag küla,9637.0,,False,Jušag küla; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0050,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0050
614914,Jušag küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Jušag küla,9637.0,,False,Jušag küla; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0050,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0050
614916,Jušag küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Jušag küla,9637.0,,False,Jušag küla; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0050,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0050
614917,Kukšenmägi küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Kukšenmägi küla,11638.0,,False,Kukšenmägi küla; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0155,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0155
614918,Kukšenmägi küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Kukšenmägi küla,11638.0,,False,Kukšenmägi küla; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0155,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0155
614919,Kukšenmägi küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Kukšenmägi küla,11638.0,,False,Kukšenmägi küla; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0155,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0155
614920,Kukšenmägi küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Kukšenmägi küla,11638.0,,False,Kukšenmägi küla; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0155,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0155
614921,Kukšenmägi küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Kukšenmägi küla,11638.0,,False,Kukšenmägi küla; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0155,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0155
614922,Kukšenmägi küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Kukšenmägi küla,11638.0,,False,Kukšenmägi küla; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0155,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0155
614923,Kukšenmägi küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Kukšenmägi küla,11638.0,,False,Kukšenmägi küla; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0155,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0155
614924,Kukšenmägi küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Kukšenmägi küla,11638.0,,False,Kukšenmägi küla; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0155,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0155
614925,Kukšenmägi küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Kukšenmägi küla,11638.0,,False,Kukšenmägi küla; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0155,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0155
614926,Kukšenmägi küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Kukšenmägi küla,11638.0,,False,Kukšenmägi küla; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0155,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0155
614927,Kukšenmägi küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Kukšenmägi küla,11638.0,,False,Kukšenmägi küla; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0155,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0155
614929,Kukšenmägi küla,küla,Venemaa,Vologda oblast,Vologda oblast,Vologda oblast,Babajevo rajoon,Babajevo rajoon,Babajevo rajoon,Kukšenmägi küla,11638.0,,False,Kukšenmägi küla; Babajevo rajoon; Vologda oblast; Venemaa,Vologda oblast,Vologda Oblast,Babajevski rajoon,Babayevsky District,valmis,lookup:PL0155,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0155
