object_id,material,material_category
615559,kuusk,puit
615559,nöör,puit
615559,takk,puit
615563,kuusk,puit
615563,lehtpuu,puit
615563,metall,metall
615564,kuusk,puit
615565,labane riie,tekstiil
615565,linane,tekstiil
615565,puuvillane,tekstiil
615565,tikand,tekstiil
615565,vabrikupits (riidesort),tekstiil
615569,savi,keraamika
615569,toht,keraamika
615571,,tekstiil
615571,linane,tekstiil
615571,lõng,tekstiil
615571,villane,tekstiil
615574,kapron,tekstiil
615575,klaas,tekstiil
615575,sinine pärl,tekstiil
615575,vill,tekstiil
615576,hõbe,metall
615576,tekstiil,tekstiil
615586,pärn,puit
615587,kask,puit
615587,,puit
615587,kaas,puit
615587,sang,puit
615587,toht,puit
615588,pärn,puit
615589,kapron,tekstiil
615589,lõim,tekstiil
615590,kapron,tekstiil
615590,metall,metall
615590,penoplastist ujukid,plastik
615590,plast,plastik
615590,tehismaterjal,tekstiil
615591,kude,tekstiil
615591,lõim,tekstiil
615591,puuvillane,tekstiil
615591,villane,tekstiil
615593,drell (riidesort),tekstiil
615593,lina,tekstiil
615593,puuvill,tekstiil
615594,heie,tekstiil
615594,puuvillane,tekstiil
615594,riidest vooder,tekstiil
615594,villane,tekstiil
615595,lõng,tekstiil
615595,villane,tekstiil
615596,savi,keraamika
615597,savi,keraamika
615602,mänd,puit
615604,kask,puit
615606,kuusk,puit
615607,kask,puit
615608,tamm,puit
615609,raud,metall
615610,lina,tekstiil
615611,kaltsud,tekstiil
615611,puuvillane,tekstiil
615612,kuusk,puit
615614,kask,puit
615614,kuusk,puit
615614,vaalikaigas,puit
615614,vaalikurikas,puit
615615,kuusk,puit
615615,lehtpuu,puit
615615,pulk,puit
615616,kuusk,puit
615616,metall,puit
615617,kang,puit
615617,kask,puit
615617,kuusk,puit
615620,puuvill,tekstiil
615621,helmed,tekstiil
615621,tehismaterjal,tekstiil
615622,kask,puit
615622,linane,puit
615622,niit,puit
615622,toht,puit
615622,villane,puit
615622,vooder,puit
615623,kask,puit
615623,niit,puit
615623,toht,puit
615625,seeder,puit
615628,valgest lambavillasest koera karvaga segatud lõngast.,tekstiil
615628,villane,tekstiil
615631,karusnahk,tekstiil
615631,nahk,tekstiil
615631,villane,tekstiil
615642,saar,puit
615643,saar,puit
615644,savi,keraamika
615645,kask,puit
615645,raud,metall
615646,kask,puit
615646,käepide,
615646,raud,metall
615647,kask,puit
615647,raud,metall
615649,saar,puit
615650,raud,puit
615650,saar,puit
615651,metall,metall
615651,nahk,metall
615651,pannal,metall
615651,veis,
615652,saar,puit
615655,tamm,puit
615656,savi,keraamika
615657,savi,keraamika
615658,puuvill,tekstiil
615663,saar,puit
615664,klaas,klaas
615664,metall,metall
615664,plekk,metall
615665,haab,puit
615667,saar,puit
615668,savi,keraamika
615669,pärn,puit
615670,kask,puit
615671,savi,keraamika
615672,toht,puit
615673,toht,puit
615674,toht,puit
615675,nahk,nahk
615681,puit,puit
615697,puit,puit
615698,puit,puit
615700,puuvill,tekstiil
615700,villane,tekstiil
615700,värviline,tekstiil
615705,lina,tekstiil
615705,puuvill,tekstiil
615714,puit,puit
615833,kamm,puit
615833,pärn,puit
615833,saar,puit
615833,vaher,puit
615833,vars,puit
615860,lehtpuu,puit
615861,lehtpuu,puit
615863,lehtpuu,puit
615873,lõng,tekstiil
615873,villane,tekstiil
615882,puuvill,tekstiil
615883,vaher,puit
615886,karp,tekstiil
615886,papp,tekstiil
615886,pronks,tekstiil
615886,tekstiil,tekstiil
615888,linane,tekstiil
615888,must lõng,tekstiil
615888,punane sitsiriie,tekstiil
615888,puuvillane,tekstiil
615888,valge lõng,tekstiil
615888,villane,tekstiil
615888,vooder,tekstiil
615889,raud,metall
615890,mänd,puit
615891,mänd,puit
615892,kork,puit
615892,puit,puit
615893,kivim,kivim
615893,toht,puit
615894,loomanahk,nahk
615894,nahk,nahk
615896,riideriba,tekstiil
615896,linane,tekstiil
615896,puuvillane,tekstiil
615896,toimne,tekstiil
615896,valge pits,tekstiil
615897,kask,puit
615897,paju,puit
615897,toht,puit
615899,kask,puit
615899,kuusk,puit
615899,põikpuu,puit
615900,kask,puit
615901,kask,puit
615902,kuusk,puit
615902,nahk,puit
615902,saar,puit
615903,haab,puit
615903,kuusk,puit
615903,otsalauad,puit
615903,paju,puit
615903,vits,puit
615904,kuusk,puit
615904,metall,metall
615907,angerjas,puit
615907,kask,puit
615907,koot,puit
615907,kuusk,puit
615907,nahk,puit
615907,vars,puit
615908,pael,puit
615908,puuvill,puit
615908,pärn,puit
615909,kask,puit
615909,raud,metall
615910,kask,puit
615910,metall,metall
615910,pool,metall
615910,süstik,puit
615910,toomingas,puit
615910,varras,metall
615911,kask,puit
615911,kondid,luu
615911,luu,luu
615912,kask,puit
615912,külgpuu,puit
615912,lina,puit
615912,mänd,puit
615912,otsapuud,puit
615913,linane,tekstiil
615916,pärn,puit
615917,metall,metall
615917,pulk,puit
615917,toht,puit
615917,toomingas,puit
615917,traat,metall
615918,kask,puit
615918,raud,metall
615918,toht,puit
615918,traat,metall
615919,kude värviline,tekstiil
615919,linane,tekstiil
615919,lõim,tekstiil
615919,villane,tekstiil
615920,paju,puit
615921,luu,luu
615927,linane,tekstiil
615927,peenest pleegitatud riidest,tekstiil
615928,kodukootud kangas,tekstiil
615928,linane,tekstiil
615929,kodukootud kangas,tekstiil
615929,linane,tekstiil
615931,mänd,puit
615932,kuusk,puit
615932,lina,puit
615933,savi,keraamika
615934,toht,puit
615935,haak ja aas,tekstiil
615935,kude,tekstiil
615935,linane,tekstiil
615935,lõim,tekstiil
615935,metall,tekstiil
615935,villane,tekstiil
615936,toht,puit
615937,toht,puit
615938,klaas,
615938,metall,
615938,mänd,
615938,vineer,
615940,mänd,puit
615941,kask,puit
615942,kuusk,puit
615943,haab,puit
615944,lina,tekstiil
615944,puuvill,tekstiil
615946,kask,puit
615946,köis,puit
615946,niin,puit
615947,puit,puit
615947,raud,metall
615948,puit,puit
615948,teras,metall
615949,teras,metall
615950,linane,tekstiil
615951,kuusk,puit
615951,nahk,nahk
615952,toht,puit
615953,niin,puit
615953,nöör,puit
615953,toht,puit
615954,kask,puit
615955,kude,tekstiil
615955,linane,tekstiil
615955,lõim,tekstiil
615955,villane,tekstiil
615956,kask,puit
615956,ketas,
615956,mänd,puit
615956,raud,metall
615957,mänd,puit
615957,niin,puit
615957,sang,puit
615957,toomingas,puit
615958,raud,metall
615959,puit,puit
615959,raud,metall
615960,toht,puit
615961,vaher,puit
615962,kask,puit
615962,raud,metall
615963,raud,metall
615963,vaher,puit
615967,kadakas,puit
615967,kask,puit
615967,kuusk,puit
615967,sõõrik,puit
615967,vits,puit
615968,kask,puit
615968,käepide,
615968,raud,metall
615968,saar,puit
615968,tald,
615968,tamm,puit
615969,kask,puit
615970,sarapuu,puit
615970,teras,puit
615971,metall,metall
615971,puit,puit
615972,raud,metall
615973,raud,metall
615974,raud,metall
615974,seibid,metall
615974,vask,metall
615975,toht,puit
615976,kask,puit
615977,kask,puit
615978,kask,puit
615979,kask,puit
615980,mänd,puit
615981,metall,metall
615981,puit,puit
616001,kask,puit
616002,lina,tekstiil
616002,metall,metall
616003,metall,metall
616003,niin,puit
616003,pärn,puit
616004,mänd,puit
616004,,puit
616004,toht,puit
616005,küljed,puit
616005,niin,puit
616005,pärn,puit
616005,,puit
616005,toht,puit
616006,kask,puit
616007,niin,puit
616007,puit,puit
616008,metall,metall
616008,niin,puit
616008,rõngas,
616009,kask,puit
616010,kask,puit
616010,metall,metall
616011,kask,puit
616011,kuusk,puit
616011,vars,
616012,küljed,puit
616012,niin,puit
616012,pärn,puit
616012,,puit
616012,toht,puit
616013,niin,puit
616014,niin,tekstiil
616014,puuvill,tekstiil
616014,vill,tekstiil
616015,atlasriie,tekstiil
616015,pael tumesinine,tekstiil
616015,poepits,tekstiil
616015,,tekstiil
616015,puuvillane,tekstiil
616015,valge riie,tekstiil
616018,kodukootud kangas,tekstiil
616018,linane,tekstiil
616018,riie,tekstiil
616018,villane,tekstiil
616026,kask,puit
616026,nahk,puit
616026,niin,puit
616026,nöör,puit
616027,kask,puit
616027,mänd,puit
616027,saar,puit
616028,mänd,puit
616028,raud,metall
616029,niin,puit
616030,savi,keraamika
616031,kask,puit
616032,küljed,puit
616032,niin,puit
616032,pärn,puit
616032,,puit
616032,sang,puit
616032,toht,puit
616033,sõlg,puit
616033,kask,puit
616033,mänd,puit
616034,sõlg,puit
616034,kask,puit
616034,kuusk,puit
616035,raud,metall
616036,niin,puit
616037,küljed,puit
616037,niin,puit
616037,pärn,puit
616037,,puit
616037,toht,puit
616038,niin,puit
616038,pärn,puit
616038,,puit
616038,toht,puit
616039,haab,puit
616039,laast,puit
616039,lina,tekstiil
616039,metall,metall
616039,nahk,nahk
616039,niit,tekstiil
616039,riie,tekstiil
616039,takk,puit
616039,traat,puit
616040,kask,puit
616041,lina,tekstiil
616041,puuvill,tekstiil
616042,toht,puit
616043,niin,puit
616044,lõng,tekstiil
616044,villane,tekstiil
616045,lõng,tekstiil
616045,villane,tekstiil
616046,niin,puit
616046,paju,puit
616047,kask,puit
616047,raud,metall
616048,keeled,puit
616048,kõlakast,puit
616048,metall,puit
616048,mänd,puit
616049,haab,puit
616049,kask,puit
616049,kuusk,puit
616049,küljed,
616049,mänd,puit
616049,,
616049,raud,metall
616049,vits,puit
616050,kask,puit
616050,kuusk,puit
616050,selg,puit
616050,piid,puit
616050,vars,puit
616051,hõbe,metall
616051,klaas,klaas
616051,metall,metall
616051,tekstiil,tekstiil
616052,puuvill,tekstiil
616053,puuvill,tekstiil
616054,puuvill,tekstiil
616055,kanep,tekstiil
616055,puuvill,tekstiil
616055,vill,tekstiil
616056,lina,tekstiil
616056,puuvill,tekstiil
616057,lina,tekstiil
616057,puuvill,tekstiil
616058,vill,tekstiil
616059,lõng,tekstiil
616059,vill,tekstiil
616059,villane,tekstiil
616060,kanep,tekstiil
616060,kude,tekstiil
616060,lõim,tekstiil
616060,puuvill,tekstiil
616060,vill,tekstiil
616061,looduslik kiud,tekstiil
616061,puuvill,tekstiil
616062,looduslik kiud,tekstiil
616062,metall,tekstiil
616062,puuvill,tekstiil
616062,rahad,tekstiil
616062,toht,tekstiil
616063,lina,tekstiil
616063,puuvill,tekstiil
616064,lina,tekstiil
616064,linane,tekstiil
616064,vill,tekstiil
616064,villane,tekstiil
616065,hõbe,metall
616066,hõbe,metall
616067,lina,tekstiil
616067,puuvill,tekstiil
616068,kanep,tekstiil
616068,puuvill,tekstiil
616068,vill,tekstiil
616069,kanep,tekstiil
616069,kude,tekstiil
616069,lõim,tekstiil
616069,puuvill,tekstiil
616069,vill,tekstiil
616070,hõbe,metall
616071,kude,tekstiil
616071,lina,tekstiil
616071,lõim,tekstiil
616071,vill,tekstiil
616072,lina,tekstiil
616073,vill,tekstiil
616074,puuvill,tekstiil
616075,lina,tekstiil
616075,puuvill,tekstiil
616076,puuvill,tekstiil
616077,kanep,tekstiil
616078,kanep,tekstiil
616078,kude,tekstiil
616078,lõim,tekstiil
616078,vill,tekstiil
616079,lina,tekstiil
616080,lina,tekstiil
616080,puuvill,tekstiil
616081,kask,puit
616082,lina,tekstiil
616084,horisontaalne puu,puit
616084,kask,puit
616084,kuusk,puit
616084,külgpuud peeled,puit
616084,metall,metall
616084,nahk,nahk
616085,kanep,tekstiil
616085,puuvill,tekstiil
616086,puuvill,tekstiil
616087,kanep,tekstiil
616087,lina,tekstiil
616089,lina,tekstiil
616089,puuvill,tekstiil
616090,lina,tekstiil
616090,nööp,tekstiil
616090,plast,tekstiil
616090,puuvill,tekstiil
616091,puuvill,tekstiil
616092,puuvill,tekstiil
616093,lina,tekstiil
616093,puuvill,tekstiil
616093,vill,tekstiil
616094,lina,tekstiil
616095,lina,tekstiil
616095,värviline lõng,tekstiil
616095,puuvill,tekstiil
616095,riie,tekstiil
616095,vill,tekstiil
616096,kanep,tekstiil
616096,vill,tekstiil
616097,kanep,tekstiil
616097,vill,tekstiil
616098,kanep,tekstiil
616098,vill,tekstiil
616099,kanep,tekstiil
616099,nööp,tekstiil
616099,plast,tekstiil
616099,puuvill,tekstiil
616100,kanep,tekstiil
616100,lina,tekstiil
616100,plast,tekstiil
616101,kude,tekstiil
616101,lina,tekstiil
616101,lõim,tekstiil
616101,vill,tekstiil
616102,linane,tekstiil
616102,sinine lõng,tekstiil
616102,valge,tekstiil
616102,villane,tekstiil
616103,kuusk,puit
616104,haab,puit
616104,kask,puit
616104,kuusk,puit
616105,haab,puit
616105,kuusk,puit
616106,toht,puit
616107,raud,metall
616108,savi,keraamika
616109,savi,keraamika
616110,kask,puit
616110,raud,metall
616113,heegelpits,tekstiil
616113,labane riie,tekstiil
616113,linane,tekstiil
616113,puuvillane,tekstiil
616113,tikand,tekstiil
616114,broderii,tekstiil
616114,labane riie,tekstiil
616114,linane,tekstiil
616114,puuvillane,tekstiil
616114,tikand,tekstiil
616114,punane tikand,tekstiil
616119,kivim,kivim
616120,kuusk,puit
616121,kuusk,puit
616122,kask,puit
616122,nahk,nahk
616122,raud,metall
616123,kask,puit
616124,kask,puit
616124,nahk,puit
616125,kask,puit
616125,raud,metall
616126,kask,puit
616126,raud,metall
616127,kask,puit
616127,kuusk,puit
616127,metall,metall
616128,kask,puit
616129,toht,puit
616130,raud,metall
616131,metall,metall
616132,metall,metall
616132,raudplekk,metall
616133,kuusk,puit
616134,kuusk,puit
616134,,puit
616134,tamm,puit
616135,kask,puit
616135,raud,puit
616136,paju,puit
616137,kuusk,puit
616138,nahk,puit
616138,puit,puit
616139,harjaklots,puit
616139,kask,puit
616139,mänd,puit
616139,raud,puit
616140,kuusk,puit
616141,kask,puit
616141,mänd,puit
616141,vars,puit
616142,nahk,nahk
616143,raud,metall
616145,kask,puit
616146,kask,puit
616147,kask,puit
616148,aas,puit
616148,lina,puit
616148,mänd,puit
616148,toomingas,puit
616149,kask,puit
616150,kask,puit
616150,lehm,nahk
616150,nahk,nahk
616151,kask,puit
616152,tehismaterjal,metall
616153,kask,puit
616153,kivim,kivim
616153,toht,puit
616154,karusnahk,nahk
616159,kalev (riidesort),tekstiil
616159,nahk,nahk
616160,pael,puit
616160,puuvill,puit
616160,toht,puit
616161,nahk,nahk
616161,puit,puit
616161,tekstiil,tekstiil
616161,toht,puit
616164,helmed,klaas
616164,plast,plastik
616168,lina,puit
616168,niit,puit
616168,nöör,puit
616168,puuvill,puit
616168,toht,puit
616170,kuusk,puit
616171,nahk,nahk
616171,niin,puit
616171,toht,puit
616173,seeder,puit
616174,lehis,puit
616175,nahk,nahk
616175,toht,puit
616176,seeder,puit
616177,niit,tekstiil
616177,aas,tekstiil
616177,puuvill,tekstiil
616177,toht,tekstiil
616178,kask,puit
616178,toht,puit
616179,kapron,nahk
616179,nahk,nahk
616179,tehismaterjal,nahk
616179,toht,nahk
616180,lehis,puit
616187,metall,metall
616187,raudplekk,metall
616188,metall,metall
616188,puit,metall
616188,vaskplekk,metall
616189,pronks,metall
616189,raud,metall
616192,lina,tekstiil
616192,nöör,tekstiil
616192,puit,puit
616192,pulk,puit
616192,toht,puit
616193,haab,puit
616193,koot,puit
616193,kuusk,puit
616193,nahk,nahk
616193,rihm,nahk
616193,vars,puit
616194,kask,puit
616195,kuusk,puit
616196,kuusk,puit
616196,lina,tekstiil
616196,metall,metall
616196,nöör,puit
616197,kask,puit
616198,kask,puit
616198,raud,metall
616199,kuusk,puit
616199,raud,metall
616200,kuusk,puit
616201,kuusk,puit
616202,kask,puit
616202,metall,metall
616202,nahk,nahk
616202,plekiriba,metall
616202,rihm,nahk
616203,kask,puit
616203,raud,metall
616204,kask,puit
616205,pärn,puit
616206,saar,puit
616207,savi,keraamika
616208,savi,keraamika
616209,savi,keraamika
616210,saar,puit
616211,taimne kiud,puit
616218,kask,puit
616219,savi,keraamika
616220,savi,keraamika
616232,kask,puit
616233,kask,puit
616234,kask,puit
616235,kask,puit
616235,saar,puit
616235,vars,puit
616236,kask,puit
616238,niin,puit
616238,pärn,puit
616239,savi,keraamika
616240,vaher,puit
616244,jalakas,puit
616245,kask,puit
616246,jalakas,puit
616247,vaher,puit
616248,kask,puit
616249,kask,puit
616250,kask,puit
616251,kuusk,puit
616251,piid,puit
616251,raam,puit
616251,vaher,puit
616265,puit,puit
616266,puuvill,tekstiil
616270,kanep,tekstiil
616270,lõng,tekstiil
616270,riie,tekstiil
616270,villane,tekstiil
616276,puuvillane,tekstiil
616276,riie,tekstiil
616282,hõbe,metall
616282,metall,metall
616287,raud,metall
616288,toht,puit
616295,lina,tekstiil
616295,puuvill,tekstiil
616297,pärn,puit
616298,metall,metall
616298,puit,puit
616298,sarv,luu
616299,harjas,puit
616299,kanep,puit
616299,siga,puit
616299,vaik,puit
616300,harjas,puit
616300,kanep,puit
616300,puit,puit
616300,siga,puit
616301,kask,puit
616302,harjas,puit
616302,siga,puit
616302,tekstiil,puit
616302,vaik,puit
616424,lõng,tekstiil
616424,villane,tekstiil
616435,lõng,tekstiil
616435,lõng,tekstiil
616435,villane,tekstiil
616436,linane,tekstiil
616436,lõng,tekstiil
616436,punane,tekstiil
616436,valge,tekstiil
616436,villane,tekstiil
616437,linane,tekstiil
616437,must,tekstiil
616437,puuvillane,tekstiil
616437,roheline ja kollane,tekstiil
616438,atlasriie,tekstiil
616438,punasepõhjaline,tekstiil
616439,linane,tekstiil
616439,must lõng,tekstiil
616439,roosa,tekstiil
616439,kollane ja roheline lõng,tekstiil
616439,villane,tekstiil
616440,geomeetriline muster,tekstiil
616440,linane,tekstiil
616440,valge lõng,tekstiil
616440,villane,tekstiil
616441,toht,puit
616442,puuvillane,tekstiil
616443,puuvillane,tekstiil
616444,taimne kiud,puit
616445,toht,puit
616446,luu,luu
616447,luu,luu
616448,toht,puit
616449,toht,puit
616450,niin,puit
616451,niin,puit
616452,lina,puit
616452,niit,puit
616452,toht,puit
616453,puit,puit
616453,toht,puit
616454,raud,metall
616456,savi,keraamika
616457,toht,puit
616458,toht,puit
616459,lina,puit
616459,puit,puit
616459,õngenöör,puit
616460,lina,puit
616460,puit,puit
616460,õngenöör,puit
616461,raud,metall
616462,kask,puit
616462,metall,puit
616462,nahk,puit
616462,toht,puit
616463,kude,tekstiil
616463,linane,tekstiil
616463,lõim,tekstiil
616463,tutid,tekstiil
616463,villane,tekstiil
616465,kodukootud kangas,tekstiil
616465,lina,tekstiil
616465,lõng,tekstiil
616465,puuvill,tekstiil
616466,lina,tekstiil
616466,puuvill,tekstiil
616474,puit,puit
616475,niit,tekstiil
616475,puuvillane,tekstiil
616476,toht,puit
616477,kaas,puit
616477,kask,puit
616477,kisad,puit
616477,mänd,puit
616477,vaher,puit
616478,kask,puit
616478,nahk,puit
616479,klaas,klaas
616479,metall,metall
616479,puit,puit
616480,mänd,puit
616481,kest,
616481,raskus,
616481,raud,metall
616481,tina,metall
616481,vask,metall
616482,mänd,puit
616482,vineer,puit
616483,toht,puit
616484,toht,puit
616485,mänd,puit
616486,mänd,puit
616487,kask,puit
616488,kask,puit
616488,raud,metall
616489,saar,puit
616490,mänd,puit
616492,kuusk,puit
616493,mänd,puit
616494,mänd,puit
616495,haab,puit
616495,lauad,puit
616495,mänd,puit
616495,pulgad,puit
616496,mänd,puit
616497,mänd,puit
616498,kask,puit
616498,kuusk,puit
616499,kuusk,puit
616499,lina,puit
616500,kask,puit
616501,kask,puit
616503,niit,tekstiil
616503,puuvillane,tekstiil
616504,vask,metall
616505,saar,puit
616505,toht,puit
616506,kask,puit
616506,pael,puit
616506,niit,puit
616506,puuvill,puit
616506,toht,puit
616506,toomingas,puit
616506,võru,puit
616507,kask,puit
616507,puit,puit
616507,puuvill,puit
616507,toht,puit
616508,kask,puit
616508,toht,puit
616509,kask,puit
616509,toht,puit
616510,kask,puit
616510,toht,puit
616510,toomingas,puit
616510,vits,puit
616511,keder,
616511,luu,luu
616511,puit,puit
616512,puit,puit
616512,raud,metall
616514,metall,metall
616514,tekstiil,tekstiil
616515,keder,puit
616515,luu,puit
616515,puit,puit
616515,vars,puit
616517,karusnahk,tekstiil
616517,lammas,tekstiil
616517,puuvillane,tekstiil
616517,põder,tekstiil
616517,põhjapõder,tekstiil
616517,riie,tekstiil
616518,luu,luu
616519,luu,luu
616520,luu,luu
616521,lehtpuu,puit
616521,raud,metall
616522,puit,puit
616522,raud,metall
616523,elektrijuhe,metall
616523,okaspuit,puit
616523,tehismaterjal,plastik
616523,vibukaar,puit
616524,elektrijuhe,metall
616524,okaspuit,puit
616524,tehismaterjal,plastik
616524,vibukaar,puit
616524,lõks,
616525,okaspuit,puit
616547,kask,puit
616548,kask,puit
616549,kask,puit
616549,niit,puit
616549,poolivarras,puit
616549,puuvill,puit
616549,raud,puit
616550,kask,puit
616563,lina,tekstiil
616564,lõng,tekstiil
616564,must linane,tekstiil
616564,niit,tekstiil
