object_id,place_id,koht,place_raw,Riik,Riik_clean,Riik_eng_clean,"Regioon (oblast, vabariik, ringkond)",Regioon_clean,Regioon_eng,Regioon_eng_clean,Ringkond,Ringkond_clean,Ringkond_eng_clean,Rajoon_est,Rajoon_clean,Rajoon_eng,Rajoon_eng_clean,local_admin,küla,Küla_clean,küla_eng,Küla_eng_clean,lat,lon,coords_source,place_key
612644,PL01269,Jukamenski rajoon; Udmurdi ANSV; Venemaa,,Venemaa,Venemaa,Russia,Udmurdi ANSV,Udmurdi ANSV,52697.0,52697,,,,Jukamenski rajoon,Jukamenski rajoon,Yukamensky District,Yukamensky District,3299,,,,,,,,venemaa|udmurdi ansv||jukamenski rajoon|
612645,PL00506,Kirovi oblast; Venemaa,,Venemaa,Venemaa,Russia,Kirovi oblast,Kirovi oblast,3299.0,3299,,,,,,,,,,,,,,,,venemaa|kirovi oblast|||
612645,PL01253,Glazovi rajoon; Udmurdi ANSV; Venemaa,,Venemaa,Venemaa,Russia,Udmurdi ANSV,Udmurdi ANSV,52688.0,52688,,,,Glazovi rajoon,Glazovi rajoon,Glazovsky District,Glazovsky District,3299,,,,,,,,venemaa|udmurdi ansv||glazovi rajoon|
612645,PL01269,Jukamenski rajoon; Udmurdi ANSV; Venemaa,,Venemaa,Venemaa,Russia,Udmurdi ANSV,Udmurdi ANSV,52697.0,52697,,,,Jukamenski rajoon,Jukamenski rajoon,Yukamensky District,Yukamensky District,3299,,,,,,,,venemaa|udmurdi ansv||jukamenski rajoon|
612646,PL00506,Kirovi oblast; Venemaa,,Venemaa,Venemaa,Russia,Kirovi oblast,Kirovi oblast,3299.0,3299,,,,,,,,,,,,,,,,venemaa|kirovi oblast|||
612646,PL01253,Glazovi rajoon; Udmurdi ANSV; Venemaa,,Venemaa,Venemaa,Russia,Udmurdi ANSV,Udmurdi ANSV,52688.0,52688,,,,Glazovi rajoon,Glazovi rajoon,Glazovsky District,Glazovsky District,3299,,,,,,,,venemaa|udmurdi ansv||glazovi rajoon|
612646,PL01269,Jukamenski rajoon; Udmurdi ANSV; Venemaa,,Venemaa,Venemaa,Russia,Udmurdi ANSV,Udmurdi ANSV,52697.0,52697,,,,Jukamenski rajoon,Jukamenski rajoon,Yukamensky District,Yukamensky District,3299,,,,,,,,venemaa|udmurdi ansv||jukamenski rajoon|
612647,PL01200,Priuralski rajoon; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52700.0,52700,,,,Priuralski rajoon,Priuralski rajoon,Priuralski rajoon,Priuralski rajoon,3499,,,,,,,,venemaa|tjumeni oblast||priuralski rajoon|
612647,PL01207,Shurõshkarõ rajoon; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52702.0,52702,,,,Shurõshkarõ rajoon,Shurõshkarõ rajoon,Shurõshkarõ rajoon,Shurõshkarõ rajoon,3499,,,,,,,,venemaa|tjumeni oblast||shurõshkarõ rajoon|
612647,PL00049,Inta rajoon,,52703,52703,52703,,,,,,,,Inta rajoon,Inta rajoon,Inta rajoon,Inta rajoon,3499,,,,,,,,52703|||inta rajoon|
612648,PL00513,Inta rajoon; Komi ANSV; Venemaa,,Venemaa,Venemaa,Russia,Komi ANSV,Komi ANSV,52703.0,52703,,,,Inta rajoon,Inta rajoon,Inta rajoon,Inta rajoon,3504,,,,,,,,venemaa|komi ansv||inta rajoon|
612648,PL01200,Priuralski rajoon; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52700.0,52700,,,,Priuralski rajoon,Priuralski rajoon,Priuralski rajoon,Priuralski rajoon,3504,,,,,,,,venemaa|tjumeni oblast||priuralski rajoon|
612648,PL01207,Shurõshkarõ rajoon; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52702.0,52702,,,,Shurõshkarõ rajoon,Shurõshkarõ rajoon,Shurõshkarõ rajoon,Shurõshkarõ rajoon,3504,,,,,,,,venemaa|tjumeni oblast||shurõshkarõ rajoon|
612649,PL01207,Shurõshkarõ rajoon; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52702.0,52702,,,,Shurõshkarõ rajoon,Shurõshkarõ rajoon,Shurõshkarõ rajoon,Shurõshkarõ rajoon,3509,,,,,,,,venemaa|tjumeni oblast||shurõshkarõ rajoon|
612649,PL01232,Priuralski; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52706.0,52706,,,,,,,,,Priuralski,Priuralski,Priuralski,Priuralski,3509.0,,,venemaa|tjumeni oblast|||priuralski
612649,PL00049,Inta rajoon,,52703,52703,52703,,,,,,,,Inta rajoon,Inta rajoon,Inta rajoon,Inta rajoon,3509,,,,,,,,52703|||inta rajoon|
612650,PL00513,Inta rajoon; Komi ANSV; Venemaa,,Venemaa,Venemaa,Russia,Komi ANSV,Komi ANSV,52703.0,52703,,,,Inta rajoon,Inta rajoon,Inta rajoon,Inta rajoon,3513,,,,,,,,venemaa|komi ansv||inta rajoon|
612650,PL01200,Priuralski rajoon; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52700.0,52700,,,,Priuralski rajoon,Priuralski rajoon,Priuralski rajoon,Priuralski rajoon,3513,,,,,,,,venemaa|tjumeni oblast||priuralski rajoon|
612650,PL01207,Shurõshkarõ rajoon; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52702.0,52702,,,,Shurõshkarõ rajoon,Shurõshkarõ rajoon,Shurõshkarõ rajoon,Shurõshkarõ rajoon,3513,,,,,,,,venemaa|tjumeni oblast||shurõshkarõ rajoon|
612651,PL00513,Inta rajoon; Komi ANSV; Venemaa,,Venemaa,Venemaa,Russia,Komi ANSV,Komi ANSV,52703.0,52703,,,,Inta rajoon,Inta rajoon,Inta rajoon,Inta rajoon,3517,,,,,,,,venemaa|komi ansv||inta rajoon|
612651,PL01199,Priuralski ja Shurõshkarõ rajoon; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52700.0,52700,,,,Priuralski ja Shurõshkarõ rajoon,Priuralski ja Shurõshkarõ rajoon,Priuralski rajoon,Priuralski rajoon,3517,,,,,,,,venemaa|tjumeni oblast||priuralski ja shurõshkarõ rajoon|
612652,PL01239,Pitlori küla; Pitlori külanõukogu; Šurõškarõ rajoon; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52419.0,52419,,,,Šurõškarõ rajoon,Šurõškarõ rajoon,Šurõškarõ rajoon,Šurõškarõ rajoon,Pitlori külanõukogu,Pitlori küla,Pitlori küla,Pitlori küla,Pitlori küla,52711.0,,,venemaa|tjumeni oblast||šurõškarõ rajoon|pitlori küla
612653,PL01239,Pitlori küla; Pitlori külanõukogu; Šurõškarõ rajoon; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52419.0,52419,,,,Šurõškarõ rajoon,Šurõškarõ rajoon,Šurõškarõ rajoon,Šurõškarõ rajoon,Pitlori külanõukogu,Pitlori küla,Pitlori küla,Pitlori küla,Pitlori küla,52711.0,,,venemaa|tjumeni oblast||šurõškarõ rajoon|pitlori küla
612654,PL00628,Komi; Venemaa,,Venemaa,Venemaa,Russia,Komi,Komi,52713.0,52713,,,,,,,,,Komi,Komi,,Komi,,,,venemaa|komi|||komi
612654,PL01191,Inta rajoon; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52703.0,52703,,,,Inta rajoon,Inta rajoon,Inta rajoon,Inta rajoon,52713,,,,,,,,venemaa|tjumeni oblast||inta rajoon|
612655,PL01200,Priuralski rajoon; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52700.0,52700,,,,Priuralski rajoon,Priuralski rajoon,Priuralski rajoon,Priuralski rajoon,3542,,,,,,,,venemaa|tjumeni oblast||priuralski rajoon|
612655,PL01207,Shurõshkarõ rajoon; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52702.0,52702,,,,Shurõshkarõ rajoon,Shurõshkarõ rajoon,Shurõshkarõ rajoon,Shurõshkarõ rajoon,3542,,,,,,,,venemaa|tjumeni oblast||shurõshkarõ rajoon|
612655,PL00049,Inta rajoon,,52703,52703,52703,,,,,,,,Inta rajoon,Inta rajoon,Inta rajoon,Inta rajoon,3542,,,,,,,,52703|||inta rajoon|
612656,PL01200,Priuralski rajoon; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52700.0,52700,,,,Priuralski rajoon,Priuralski rajoon,Priuralski rajoon,Priuralski rajoon,3499,,,,,,,,venemaa|tjumeni oblast||priuralski rajoon|
612656,PL01207,Shurõshkarõ rajoon; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52702.0,52702,,,,Shurõshkarõ rajoon,Shurõshkarõ rajoon,Shurõshkarõ rajoon,Shurõshkarõ rajoon,3499,,,,,,,,venemaa|tjumeni oblast||shurõshkarõ rajoon|
612656,PL00049,Inta rajoon,,52703,52703,52703,,,,,,,,Inta rajoon,Inta rajoon,Inta rajoon,Inta rajoon,3499,,,,,,,,52703|||inta rajoon|
612657,PL00513,Inta rajoon; Komi ANSV; Venemaa,,Venemaa,Venemaa,Russia,Komi ANSV,Komi ANSV,52703.0,52703,,,,Inta rajoon,Inta rajoon,Inta rajoon,Inta rajoon,3550,,,,,,,,venemaa|komi ansv||inta rajoon|
612657,PL01200,Priuralski rajoon; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52700.0,52700,,,,Priuralski rajoon,Priuralski rajoon,Priuralski rajoon,Priuralski rajoon,3550,,,,,,,,venemaa|tjumeni oblast||priuralski rajoon|
612657,PL01207,Shurõshkarõ rajoon; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52702.0,52702,,,,Shurõshkarõ rajoon,Shurõshkarõ rajoon,Shurõshkarõ rajoon,Shurõshkarõ rajoon,3550,,,,,,,,venemaa|tjumeni oblast||shurõshkarõ rajoon|
612658,PL00513,Inta rajoon; Komi ANSV; Venemaa,,Venemaa,Venemaa,Russia,Komi ANSV,Komi ANSV,52703.0,52703,,,,Inta rajoon,Inta rajoon,Inta rajoon,Inta rajoon,3550,,,,,,,,venemaa|komi ansv||inta rajoon|
612658,PL01200,Priuralski rajoon; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52700.0,52700,,,,Priuralski rajoon,Priuralski rajoon,Priuralski rajoon,Priuralski rajoon,3550,,,,,,,,venemaa|tjumeni oblast||priuralski rajoon|
612658,PL01207,Shurõshkarõ rajoon; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52702.0,52702,,,,Shurõshkarõ rajoon,Shurõshkarõ rajoon,Shurõshkarõ rajoon,Shurõshkarõ rajoon,3550,,,,,,,,venemaa|tjumeni oblast||shurõshkarõ rajoon|
612659,PL00513,Inta rajoon; Komi ANSV; Venemaa,,Venemaa,Venemaa,Russia,Komi ANSV,Komi ANSV,52703.0,52703,,,,Inta rajoon,Inta rajoon,Inta rajoon,Inta rajoon,3513,,,,,,,,venemaa|komi ansv||inta rajoon|
612659,PL01200,Priuralski rajoon; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52700.0,52700,,,,Priuralski rajoon,Priuralski rajoon,Priuralski rajoon,Priuralski rajoon,3513,,,,,,,,venemaa|tjumeni oblast||priuralski rajoon|
612659,PL01207,Shurõshkarõ rajoon; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52702.0,52702,,,,Shurõshkarõ rajoon,Shurõshkarõ rajoon,Shurõshkarõ rajoon,Shurõshkarõ rajoon,3513,,,,,,,,venemaa|tjumeni oblast||shurõshkarõ rajoon|
612660,PL00513,Inta rajoon; Komi ANSV; Venemaa,,Venemaa,Venemaa,Russia,Komi ANSV,Komi ANSV,52703.0,52703,,,,Inta rajoon,Inta rajoon,Inta rajoon,Inta rajoon,3550,,,,,,,,venemaa|komi ansv||inta rajoon|
612660,PL01200,Priuralski rajoon; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52700.0,52700,,,,Priuralski rajoon,Priuralski rajoon,Priuralski rajoon,Priuralski rajoon,3550,,,,,,,,venemaa|tjumeni oblast||priuralski rajoon|
612660,PL01207,Shurõshkarõ rajoon; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52702.0,52702,,,,Shurõshkarõ rajoon,Shurõshkarõ rajoon,Shurõshkarõ rajoon,Shurõshkarõ rajoon,3550,,,,,,,,venemaa|tjumeni oblast||shurõshkarõ rajoon|
612661,PL00513,Inta rajoon; Komi ANSV; Venemaa,,Venemaa,Venemaa,Russia,Komi ANSV,Komi ANSV,52703.0,52703,,,,Inta rajoon,Inta rajoon,Inta rajoon,Inta rajoon,3569,,,,,,,,venemaa|komi ansv||inta rajoon|
612661,PL01207,Shurõshkarõ rajoon; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52702.0,52702,,,,Shurõshkarõ rajoon,Shurõshkarõ rajoon,Shurõshkarõ rajoon,Shurõshkarõ rajoon,3569,,,,,,,,venemaa|tjumeni oblast||shurõshkarõ rajoon|
612661,PL01232,Priuralski; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52706.0,52706,,,,,,,,,Priuralski,Priuralski,Priuralski,Priuralski,3569.0,,,venemaa|tjumeni oblast|||priuralski
612662,PL00513,Inta rajoon; Komi ANSV; Venemaa,,Venemaa,Venemaa,Russia,Komi ANSV,Komi ANSV,52703.0,52703,,,,Inta rajoon,Inta rajoon,Inta rajoon,Inta rajoon,3579,,,,,,,,venemaa|komi ansv||inta rajoon|
612662,PL01207,Shurõshkarõ rajoon; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52702.0,52702,,,,Shurõshkarõ rajoon,Shurõshkarõ rajoon,Shurõshkarõ rajoon,Shurõshkarõ rajoon,3579,,,,,,,,venemaa|tjumeni oblast||shurõshkarõ rajoon|
612662,PL01232,Priuralski; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52706.0,52706,,,,,,,,,Priuralski,Priuralski,Priuralski,Priuralski,3579.0,,,venemaa|tjumeni oblast|||priuralski
612663,PL00513,Inta rajoon; Komi ANSV; Venemaa,,Venemaa,Venemaa,Russia,Komi ANSV,Komi ANSV,52703.0,52703,,,,Inta rajoon,Inta rajoon,Inta rajoon,Inta rajoon,3579,,,,,,,,venemaa|komi ansv||inta rajoon|
612663,PL01207,Shurõshkarõ rajoon; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52702.0,52702,,,,Shurõshkarõ rajoon,Shurõshkarõ rajoon,Shurõshkarõ rajoon,Shurõshkarõ rajoon,3579,,,,,,,,venemaa|tjumeni oblast||shurõshkarõ rajoon|
612663,PL01232,Priuralski; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52706.0,52706,,,,,,,,,Priuralski,Priuralski,Priuralski,Priuralski,3579.0,,,venemaa|tjumeni oblast|||priuralski
612664,PL00513,Inta rajoon; Komi ANSV; Venemaa,,Venemaa,Venemaa,Russia,Komi ANSV,Komi ANSV,52703.0,52703,,,,Inta rajoon,Inta rajoon,Inta rajoon,Inta rajoon,3579,,,,,,,,venemaa|komi ansv||inta rajoon|
612664,PL01207,Shurõshkarõ rajoon; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52702.0,52702,,,,Shurõshkarõ rajoon,Shurõshkarõ rajoon,Shurõshkarõ rajoon,Shurõshkarõ rajoon,3579,,,,,,,,venemaa|tjumeni oblast||shurõshkarõ rajoon|
612664,PL01232,Priuralski; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52706.0,52706,,,,,,,,,Priuralski,Priuralski,Priuralski,Priuralski,3579.0,,,venemaa|tjumeni oblast|||priuralski
612665,PL01239,Pitlori küla; Šurõškarõ rajoon; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52419.0,52419,,,,Šurõškarõ rajoon,Šurõškarõ rajoon,Šurõškarõ rajoon,Šurõškarõ rajoon,52710,Pitlori küla,Pitlori küla,Pitlori küla,Pitlori küla,3599.0,,,venemaa|tjumeni oblast||šurõškarõ rajoon|pitlori küla
612666,PL01093,Semfonovskoje küla; oblast; Venemaa,,Venemaa,Venemaa,Russia,oblast,oblast,52718.0,52718,,,,,,,,,Semfonovskoje küla,Semfonovskoje küla,Semfonovskoje küla,Semfonovskoje küla,3606.0,,,venemaa|oblast|||semfonovskoje küla
612666,PL00018,Kalinini; Karjala,,42661,42661,42661,,,52720.0,52720,,,,,,,,,Kalinini,Kalinini,Kalinini,Kalinini,3606.0,,,42661||||kalinini
612669,PL01344,Šaberdino küla; Udmurdi ANSV; Venemaa,,Venemaa,Venemaa,Russia,Udmurdi ANSV,Udmurdi ANSV,52722.0,52722,,,,,,,,,Šaberdino küla,Šaberdino küla,Šaberdino küla,Šaberdino küla,3630.0,,,venemaa|udmurdi ansv|||šaberdino küla
612675,PL00205,Botšvo küla; Tihvini rajoon; Leningradi oblast; NSV,,NSV,NSV,NSV,Leningradi oblast,Leningradi oblast,52725.0,52725,,,,Tihvini rajoon,Tihvini rajoon,Tikhvinsky District,Tikhvinsky District,52727,Botšvo küla,Botšvo küla,Botšvo küla,Botšvo küla,3666.0,,,nsv|leningradi oblast||tihvini rajoon|botšvo küla
612675,PL00206,Liit; Tihvini rajoon; Leningradi oblast; NSV,,NSV,NSV,NSV,Leningradi oblast,Leningradi oblast,52725.0,52725,,,,Tihvini rajoon,Tihvini rajoon,Tikhvinsky District,Tikhvinsky District,52729,Liit,Liit,Liit,Liit,3666.0,,,nsv|leningradi oblast||tihvini rajoon|liit
612675,PL00207,Vepsa; Tihvini rajoon; Leningradi oblast; NSV,,NSV,NSV,NSV,Leningradi oblast,Leningradi oblast,52725.0,52725,,,,Tihvini rajoon,Tihvini rajoon,Tikhvinsky District,Tikhvinsky District,52731,Vepsa,Vepsa,Vepsa,Vepsa,3666.0,,,nsv|leningradi oblast||tihvini rajoon|vepsa
612678,PL00050,Fedramägi küla; Maigajärve külastu; Lõuna-Vepsa,,52733,52733,52733,,,52734.0,52734,,,,,,,,,Fedramägi küla,Fedramägi küla,Fedramägi küla,Fedramägi küla,3685.0,,,52733||||fedramägi küla
612679,PL00050,Fedramägi küla; Maigajärve külastu; Lõuna-Vepsa,,52733,52733,52733,,,52734.0,52734,,,,,,,,,Fedramägi küla,Fedramägi küla,Fedramägi küla,Fedramägi küla,3685.0,,,52733||||fedramägi küla
612680,PL00050,Fedramägi küla; Maigajärve külastu; Lõuna-Vepsa,,52733,52733,52733,,,52734.0,52734,,,,,,,,,Fedramägi küla,Fedramägi küla,Fedramägi küla,Fedramägi küla,3685.0,,,52733||||fedramägi küla
612681,PL00050,Fedramägi küla; Maigajärve külastu; Lõuna-Vepsa,,52733,52733,52733,,,52734.0,52734,,,,,,,,,Fedramägi küla,Fedramägi küla,Fedramägi küla,Fedramägi küla,3685.0,,,52733||||fedramägi küla
612683,PL00311,Boregovo rajoon; Taga-Karpaatia oblast; Ukraina,,Ukraina,Ukraina,Ukraina,Taga-Karpaatia oblast,Taga-Karpaatia oblast,52738.0,52738,,,,Boregovo rajoon,Boregovo rajoon,Berehove rajoon,Berehove rajoon,3713,,,,,,,,ukraina|taga-karpaatia oblast||boregovo rajoon|
612683,PL00314,Uzhgorodi rajoon; Taga-Karpaatia oblast; Ukraina,,Ukraina,Ukraina,Ukraina,Taga-Karpaatia oblast,Taga-Karpaatia oblast,52740.0,52740,,,,Uzhgorodi rajoon,Uzhgorodi rajoon,Uzhgorodi rajoon,Uzhgorodi rajoon,3713,,,,,,,,ukraina|taga-karpaatia oblast||uzhgorodi rajoon|
612684,PL00311,Boregovo rajoon; Taga-Karpaatia oblast; Ukraina,,Ukraina,Ukraina,Ukraina,Taga-Karpaatia oblast,Taga-Karpaatia oblast,52738.0,52738,,,,Boregovo rajoon,Boregovo rajoon,Berehove rajoon,Berehove rajoon,3713,,,,,,,,ukraina|taga-karpaatia oblast||boregovo rajoon|
612684,PL00314,Uzhgorodi rajoon; Taga-Karpaatia oblast; Ukraina,,Ukraina,Ukraina,Ukraina,Taga-Karpaatia oblast,Taga-Karpaatia oblast,52740.0,52740,,,,Uzhgorodi rajoon,Uzhgorodi rajoon,Uzhgorodi rajoon,Uzhgorodi rajoon,3713,,,,,,,,ukraina|taga-karpaatia oblast||uzhgorodi rajoon|
612685,PL00311,Boregovo rajoon; Taga-Karpaatia oblast; Ukraina,,Ukraina,Ukraina,Ukraina,Taga-Karpaatia oblast,Taga-Karpaatia oblast,52738.0,52738,,,,Boregovo rajoon,Boregovo rajoon,Berehove rajoon,Berehove rajoon,3713,,,,,,,,ukraina|taga-karpaatia oblast||boregovo rajoon|
612685,PL00314,Uzhgorodi rajoon; Taga-Karpaatia oblast; Ukraina,,Ukraina,Ukraina,Ukraina,Taga-Karpaatia oblast,Taga-Karpaatia oblast,52740.0,52740,,,,Uzhgorodi rajoon,Uzhgorodi rajoon,Uzhgorodi rajoon,Uzhgorodi rajoon,3713,,,,,,,,ukraina|taga-karpaatia oblast||uzhgorodi rajoon|
612686,PL00311,Boregovo rajoon; Taga-Karpaatia oblast; Ukraina,,Ukraina,Ukraina,Ukraina,Taga-Karpaatia oblast,Taga-Karpaatia oblast,52738.0,52738,,,,Boregovo rajoon,Boregovo rajoon,Berehove rajoon,Berehove rajoon,3713,,,,,,,,ukraina|taga-karpaatia oblast||boregovo rajoon|
612686,PL00314,Uzhgorodi rajoon; Taga-Karpaatia oblast; Ukraina,,Ukraina,Ukraina,Ukraina,Taga-Karpaatia oblast,Taga-Karpaatia oblast,52740.0,52740,,,,Uzhgorodi rajoon,Uzhgorodi rajoon,Uzhgorodi rajoon,Uzhgorodi rajoon,3713,,,,,,,,ukraina|taga-karpaatia oblast||uzhgorodi rajoon|
612687,PL00311,Boregovo rajoon; Taga-Karpaatia oblast; Ukraina,,Ukraina,Ukraina,Ukraina,Taga-Karpaatia oblast,Taga-Karpaatia oblast,52738.0,52738,,,,Boregovo rajoon,Boregovo rajoon,Berehove rajoon,Berehove rajoon,3713,,,,,,,,ukraina|taga-karpaatia oblast||boregovo rajoon|
612687,PL00314,Uzhgorodi rajoon; Taga-Karpaatia oblast; Ukraina,,Ukraina,Ukraina,Ukraina,Taga-Karpaatia oblast,Taga-Karpaatia oblast,52740.0,52740,,,,Uzhgorodi rajoon,Uzhgorodi rajoon,Uzhgorodi rajoon,Uzhgorodi rajoon,3713,,,,,,,,ukraina|taga-karpaatia oblast||uzhgorodi rajoon|
612688,PL00311,Boregovo rajoon; Taga-Karpaatia oblast; Ukraina,,Ukraina,Ukraina,Ukraina,Taga-Karpaatia oblast,Taga-Karpaatia oblast,52738.0,52738,,,,Boregovo rajoon,Boregovo rajoon,Berehove rajoon,Berehove rajoon,3713,,,,,,,,ukraina|taga-karpaatia oblast||boregovo rajoon|
612688,PL00314,Uzhgorodi rajoon; Taga-Karpaatia oblast; Ukraina,,Ukraina,Ukraina,Ukraina,Taga-Karpaatia oblast,Taga-Karpaatia oblast,52740.0,52740,,,,Uzhgorodi rajoon,Uzhgorodi rajoon,Uzhgorodi rajoon,Uzhgorodi rajoon,3713,,,,,,,,ukraina|taga-karpaatia oblast||uzhgorodi rajoon|
612689,PL00311,Boregovo rajoon; Taga-Karpaatia oblast; Ukraina,,Ukraina,Ukraina,Ukraina,Taga-Karpaatia oblast,Taga-Karpaatia oblast,52738.0,52738,,,,Boregovo rajoon,Boregovo rajoon,Berehove rajoon,Berehove rajoon,3713,,,,,,,,ukraina|taga-karpaatia oblast||boregovo rajoon|
612689,PL00314,Uzhgorodi rajoon; Taga-Karpaatia oblast; Ukraina,,Ukraina,Ukraina,Ukraina,Taga-Karpaatia oblast,Taga-Karpaatia oblast,52740.0,52740,,,,Uzhgorodi rajoon,Uzhgorodi rajoon,Uzhgorodi rajoon,Uzhgorodi rajoon,3713,,,,,,,,ukraina|taga-karpaatia oblast||uzhgorodi rajoon|
612690,PL00311,Boregovo rajoon; Taga-Karpaatia oblast; Ukraina,,Ukraina,Ukraina,Ukraina,Taga-Karpaatia oblast,Taga-Karpaatia oblast,52738.0,52738,,,,Boregovo rajoon,Boregovo rajoon,Berehove rajoon,Berehove rajoon,3713,,,,,,,,ukraina|taga-karpaatia oblast||boregovo rajoon|
612690,PL00314,Uzhgorodi rajoon; Taga-Karpaatia oblast; Ukraina,,Ukraina,Ukraina,Ukraina,Taga-Karpaatia oblast,Taga-Karpaatia oblast,52740.0,52740,,,,Uzhgorodi rajoon,Uzhgorodi rajoon,Uzhgorodi rajoon,Uzhgorodi rajoon,3713,,,,,,,,ukraina|taga-karpaatia oblast||uzhgorodi rajoon|
612691,PL00311,Boregovo rajoon; Taga-Karpaatia oblast; Ukraina,,Ukraina,Ukraina,Ukraina,Taga-Karpaatia oblast,Taga-Karpaatia oblast,52738.0,52738,,,,Boregovo rajoon,Boregovo rajoon,Berehove rajoon,Berehove rajoon,3713,,,,,,,,ukraina|taga-karpaatia oblast||boregovo rajoon|
612691,PL00314,Uzhgorodi rajoon; Taga-Karpaatia oblast; Ukraina,,Ukraina,Ukraina,Ukraina,Taga-Karpaatia oblast,Taga-Karpaatia oblast,52740.0,52740,,,,Uzhgorodi rajoon,Uzhgorodi rajoon,Uzhgorodi rajoon,Uzhgorodi rajoon,3713,,,,,,,,ukraina|taga-karpaatia oblast||uzhgorodi rajoon|
612693,PL00311,Boregovo rajoon; Taga-Karpaatia oblast; Ukraina,,Ukraina,Ukraina,Ukraina,Taga-Karpaatia oblast,Taga-Karpaatia oblast,52738.0,52738,,,,Boregovo rajoon,Boregovo rajoon,Berehove rajoon,Berehove rajoon,3713,,,,,,,,ukraina|taga-karpaatia oblast||boregovo rajoon|
612693,PL00314,Uzhgorodi rajoon; Taga-Karpaatia oblast; Ukraina,,Ukraina,Ukraina,Ukraina,Taga-Karpaatia oblast,Taga-Karpaatia oblast,52740.0,52740,,,,Uzhgorodi rajoon,Uzhgorodi rajoon,Uzhgorodi rajoon,Uzhgorodi rajoon,3713,,,,,,,,ukraina|taga-karpaatia oblast||uzhgorodi rajoon|
612694,PL00311,Boregovo rajoon; Taga-Karpaatia oblast; Ukraina,,Ukraina,Ukraina,Ukraina,Taga-Karpaatia oblast,Taga-Karpaatia oblast,52738.0,52738,,,,Boregovo rajoon,Boregovo rajoon,Berehove rajoon,Berehove rajoon,3713,,,,,,,,ukraina|taga-karpaatia oblast||boregovo rajoon|
