object_id,best_place,place_precision,country,region,rajon,village,lat,lon,has_coordinates,koht
629258,Kingissepa rajoon,rajoon,Venemaa,Leningradi oblast,Kingissepa rajoon,,,27.619238,False,Kingissepa rajoon; Leningradi oblast; Venemaa
629259,Kingissepa rajoon,rajoon,Venemaa,Leningradi oblast,Kingissepa rajoon,,,27.619238,False,Kingissepa rajoon; Leningradi oblast; Venemaa
629260,Kingissepa rajoon,rajoon,Venemaa,Leningradi oblast,Kingissepa rajoon,,,27.619238,False,Kingissepa rajoon; Leningradi oblast; Venemaa
629261,Kingissepa rajoon,rajoon,Venemaa,Leningradi oblast,Kingissepa rajoon,,,27.619238,False,Kingissepa rajoon; Leningradi oblast; Venemaa
629262,Krasnojarski krai,küla,54633,Krasnojarski krai,Atshinski rajoon,Krasnojarski krai,40889.0,,False,Krasnojarski krai; Atshinski rajoon
629263,Karsnojarksi krai,küla,54645,Karsnojarksi krai,Bereljulski rajoon,Karsnojarksi krai,41267.0,,False,Karsnojarksi krai; Bereljulski rajoon
629264,Krasnojarski krai,küla,54633,Krasnojarski krai,Atshinski rajoon,Krasnojarski krai,40889.0,,False,Krasnojarski krai; Atshinski rajoon
629267,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629268,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629269,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629270,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629271,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629272,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629273,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629274,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629275,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629276,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629277,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629278,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629279,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629280,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629282,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629283,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629284,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629285,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629286,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629287,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629288,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629289,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629290,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629291,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629292,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629293,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629294,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629295,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629296,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629297,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629298,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629299,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629300,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629301,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629303,Ivankovo kn,küla,Venemaa,Permi oblast,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa
629305,Ovgort küla,küla,Venemaa,Tjumeni oblast,Šurõškarõ rajoon,Ovgorti küla,41430.0,,False,Ovgort küla; šurõškarõ rajoon; Tjumeni oblast; Venemaa
629768,Mari-Tureki rajoon,rajoon,Venemaa,Mari ANSV,Mari-Tureki rajoon,,,,False,Mari-Tureki rajoon; Mari ANSV; Venemaa
629770,Mari-Tureki rajoon,rajoon,Venemaa,Mari ANSV,Mari-Tureki rajoon,,,,False,Mari-Tureki rajoon; Mari ANSV; Venemaa
629771,Mari-Tureki rajoon,rajoon,Venemaa,Mari ANSV,Mari-Tureki rajoon,,,,False,Mari-Tureki rajoon; Mari ANSV; Venemaa
629772,Mari-Tureki rajoon,rajoon,Venemaa,Mari ANSV,Mari-Tureki rajoon,,,,False,Mari-Tureki rajoon; Mari ANSV; Venemaa
629773,Mari-Tureki rajoon,rajoon,Venemaa,Mari ANSV,Mari-Tureki rajoon,,,,False,Mari-Tureki rajoon; Mari ANSV; Venemaa
629774,Mari-Tureki rajoon,rajoon,Venemaa,Mari ANSV,Mari-Tureki rajoon,,,,False,Mari-Tureki rajoon; Mari ANSV; Venemaa
629775,Mari-Tureki rajoon,rajoon,Venemaa,Mari ANSV,Mari-Tureki rajoon,,,,False,Mari-Tureki rajoon; Mari ANSV; Venemaa
629776,Mari-Tureki rajoon,rajoon,Venemaa,Mari ANSV,Mari-Tureki rajoon,,,,False,Mari-Tureki rajoon; Mari ANSV; Venemaa
629777,Mägi-Mari piirkond,küla,Venemaa,Mari ANSV,Mari-Tureki rajoon,Mägi-Mari piirkond,41479.0,,False,Mägi-Mari piirkond; Mari-Tureki rajoon; Mari ANSV; Venemaa
629778,Joshkar-Ola,küla,Venemaa,Bashkiri ANSV,Katlase rajoon,Joshkar-Ola linn,41484.0,,False,Joshkar-Ola; Katlase rajoon; Bashkiri ANSV; Venemaa
629779,Goškemnuri küla,küla,Venemaa,Mari ANSV,Mari-Tureki rajoon,Goškemnuri küla,41489.0,,False,Goškemnuri küla; Mari-Tureki rajoon; Mari ANSV; Venemaa
629780,Mägi-Mari piirkond,küla,Venemaa,Mari ANSV,Mari-Tureki rajoon,Mägi-Mari piirkond,41479.0,,False,Mägi-Mari piirkond; Mari-Tureki rajoon; Mari ANSV; Venemaa
629781,Mägi-Mari piirkond,küla,Venemaa,Mari ANSV,Mari-Tureki rajoon,Mägi-Mari piirkond,41479.0,,False,Mägi-Mari piirkond; Mari-Tureki rajoon; Mari ANSV; Venemaa
629782,Oršanski rajoon,rajoon,Venemaa,Mari ANSV,Orshanka rajoon,,,,False,Oršanski rajoon; Mari ANSV; Venemaa
629784,Joshkar-Ola,küla,Venemaa,Bashkiri ANSV,Katlase rajoon,Joshkar-Ola linn,41484.0,,False,Joshkar-Ola; Katlase rajoon; Bashkiri ANSV; Venemaa
629786,Oršanski rajoon,rajoon,Venemaa,Mari ANSV,Orshanka rajoon,,,,False,Oršanski rajoon; Mari ANSV; Venemaa
629787,Oršanski rajoon,rajoon,Venemaa,Mari ANSV,Orshanka rajoon,,,,False,Oršanski rajoon; Mari ANSV; Venemaa
629788,Joshkar-Ola,küla,Venemaa,Bashkiri ANSV,Katlase rajoon,Joshkar-Ola linn,41484.0,,False,Joshkar-Ola; Katlase rajoon; Bashkiri ANSV; Venemaa
629790,Katlase rajoon,rajoon,Venemaa,Bashkiri ANSV,Katlase rajoon,,,,False,Katlase rajoon; Bashkiri ANSV; Venemaa
629795,Joshkar-Ola,küla,Venemaa,Bashkiri ANSV,Katlase rajoon,Joshkar-Ola linn,41484.0,,False,Joshkar-Ola; Katlase rajoon; Bashkiri ANSV; Venemaa
629796,Joshkar-Ola,küla,Venemaa,Bashkiri ANSV,Katlase rajoon,Joshkar-Ola linn,41484.0,,False,Joshkar-Ola; Katlase rajoon; Bashkiri ANSV; Venemaa
629797,Joshkar-Ola,küla,Venemaa,Bashkiri ANSV,Katlase rajoon,Joshkar-Ola linn,41484.0,,False,Joshkar-Ola; Katlase rajoon; Bashkiri ANSV; Venemaa
629798,Joshkar-Ola,küla,Venemaa,Bashkiri ANSV,Katlase rajoon,Joshkar-Ola linn,41484.0,,False,Joshkar-Ola; Katlase rajoon; Bashkiri ANSV; Venemaa
629809,Visitino küla,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Visitino küla; Kingissepa rajoon; Leningradi oblast; Venemaa
629810,Visitino küla,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Visitino küla; Kingissepa rajoon; Leningradi oblast; Venemaa
629811,Visitino küla,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Visitino küla; Kingissepa rajoon; Leningradi oblast; Venemaa
629812,Visitino küla,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Visitino küla; Kingissepa rajoon; Leningradi oblast; Venemaa
629813,Visitino küla,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Visitino küla; Kingissepa rajoon; Leningradi oblast; Venemaa
629814,Sizneri küla,küla,Venemaa,Vjatka kubermang,Mamadõši maakond,Sizneri küla,41566.0,,False,Sizneri küla; Mamadõši maakond; Vjatka kubermang; Venemaa
629815,Sizneri küla,küla,Venemaa,Vjatka kubermang,Mamadõši maakond,Sizneri küla,41566.0,,False,Sizneri küla; Mamadõši maakond; Vjatka kubermang; Venemaa
629816,Malõi-Karlõgan küla,küla,Venemaa,Vjatka kubermang,Mamadõši maakond,Malõi-Karlõgan küla,41581.0,,False,Malõi-Karlõgan küla; Mamadõši maakond; Vjatka kubermang; Venemaa
629817,Malõi-Karlõgan küla,küla,Venemaa,Vjatka kubermang,Mamadõši maakond,Malõi-Karlõgan küla,41581.0,,False,Malõi-Karlõgan küla; Mamadõši maakond; Vjatka kubermang; Venemaa
629818,Malõi-Karlõgan küla,küla,Venemaa,Vjatka kubermang,Mamadõši maakond,Malõi-Karlõgan küla,41581.0,,False,Malõi-Karlõgan küla; Mamadõši maakond; Vjatka kubermang; Venemaa
629819,Vjatka kubermang,küla,Venemaa,Vjatka kubermang,Malmõži rajoon,Vjatka kubermang,,,False,Malmõzi rajoon; Vjatka kubermang; Venemaa
629820,Poreži küla,küla,Venemaa,Vjatka kubermang,Mamadõši maakond,Poreži küla,41606.0,,False,Poreži küla; Mamadõši maakond; Vjatka kubermang; Venemaa
629821,Poreži küla,küla,Venemaa,Vjatka kubermang,Mamadõši maakond,Poreži küla,41606.0,,False,Poreži küla; Mamadõši maakond; Vjatka kubermang; Venemaa
629822,Poreži küla,küla,Venemaa,Vjatka kubermang,Mamadõši maakond,Poreži küla,41606.0,,False,Poreži küla; Mamadõši maakond; Vjatka kubermang; Venemaa
629823,Kaasani kubermang,küla,Venemaa,Kaasani kubermang,,Kaasani kubermang,,,False,Kaasani kubermang; Venemaa
629824,Kaasani kubermang,küla,Venemaa,Kaasani kubermang,,Kaasani kubermang,,,False,Kaasani kubermang; Venemaa
629825,Kaasani kubermang,küla,Venemaa,Kaasani kubermang,,Kaasani kubermang,,,False,Kaasani kubermang; Venemaa
629826,Kaasani kubermang,küla,Venemaa,Kaasani kubermang,,Kaasani kubermang,,,False,Kaasani kubermang; Venemaa
629827,Kaasani kubermang,küla,Venemaa,Kaasani kubermang,,Kaasani kubermang,,,False,Kaasani kubermang; Venemaa
629828,Kaasani kubermang,küla,Venemaa,Kaasani kubermang,,Kaasani kubermang,,,False,Kaasani kubermang; Venemaa
629829,Kaasani kubermang,küla,Venemaa,Kaasani kubermang,,Kaasani kubermang,,,False,Kaasani kubermang; Venemaa
629830,Kaasani kubermang,küla,Venemaa,Kaasani kubermang,,Kaasani kubermang,,,False,Kaasani kubermang; Venemaa
629831,Kaasani kubermang,küla,Venemaa,Kaasani kubermang,,Kaasani kubermang,,,False,Kaasani kubermang; Venemaa
629832,Kaasani kubermang,küla,Venemaa,Kaasani kubermang,,Kaasani kubermang,,,False,Kaasani kubermang; Venemaa
629833,Kaasani kubermang,küla,Venemaa,Kaasani kubermang,,Kaasani kubermang,,,False,Kaasani kubermang; Venemaa
629834,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi ANSV; Venemaa
629835,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi ANSV; Venemaa
629836,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi ANSV; Venemaa
629837,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi ANSV; Venemaa
629838,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi ANSV; Venemaa
629839,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi ANSV; Venemaa
629840,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi ANSV; Venemaa
629841,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi ANSV; Venemaa
629842,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi ANSV; Venemaa
629843,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi ANSV; Venemaa
629844,Doni küla,küla,Venemaa,Komi ANSV,Ust-Kulomi rajoon,Doni küla,41747.0,,False,Doni küla; Ust-Kulomi rajoon; Komi ANSV; Venemaa
629845,Doni küla,küla,Venemaa,Komi ANSV,Ust-Kulomi rajoon,Doni küla,41747.0,,False,Doni küla; Ust-Kulomi rajoon; Komi ANSV; Venemaa
629846,Doni küla,küla,Venemaa,Komi ANSV,Ust-Kulomi rajoon,Doni küla,41747.0,,False,Doni küla; Ust-Kulomi rajoon; Komi ANSV; Venemaa
629847,Doni küla,küla,Venemaa,Komi ANSV,Ust-Kulomi rajoon,Doni küla,41747.0,,False,Doni küla; Ust-Kulomi rajoon; Komi ANSV; Venemaa
629848,Doni küla,küla,Venemaa,Komi ANSV,Ust-Kulomi rajoon,Doni küla,41747.0,,False,Doni küla; Ust-Kulomi rajoon; Komi ANSV; Venemaa
629849,Doni küla,küla,Venemaa,Komi ANSV,Ust-Kulomi rajoon,Doni küla,41747.0,,False,Doni küla; Ust-Kulomi rajoon; Komi ANSV; Venemaa
629850,Doni küla,küla,Venemaa,Komi ANSV,Ust-Kulomi rajoon,Doni küla,41747.0,,False,Doni küla; Ust-Kulomi rajoon; Komi ANSV; Venemaa
629851,Doni,küla,Venemaa,Komi ANSV,Ust-Kulomi rajoon,Doni küla,35224.0,,False,Doni; Ust-Kulomi rajoon; Komi ANSV; Venemaa
629852,Doni küla,küla,Venemaa,Komi ANSV,Ust-Kulomi rajoon,Doni küla,41747.0,,False,Doni küla; Ust-Kulomi rajoon; Komi ANSV; Venemaa
629853,Doni küla,küla,Venemaa,Komi ANSV,Ust-Kulomi rajoon,Doni küla,41747.0,,False,Doni küla; Ust-Kulomi rajoon; Komi ANSV; Venemaa
629854,Doni,küla,Venemaa,Komi ANSV,Ust-Kulomi rajoon,Doni küla,35224.0,,False,Doni; Ust-Kulomi rajoon; Komi ANSV; Venemaa
629855,Doni,küla,Venemaa,Komi ANSV,Ust-Kulomi rajoon,Doni küla,35224.0,,False,Doni; Ust-Kulomi rajoon; Komi ANSV; Venemaa
629856,Doni,küla,Venemaa,Komi ANSV,Ust-Kulomi rajoon,Doni küla,35224.0,,False,Doni; Ust-Kulomi rajoon; Komi ANSV; Venemaa
629857,Doni,küla,Venemaa,Komi ANSV,Ust-Kulomi rajoon,Doni küla,35224.0,,False,Doni; Ust-Kulomi rajoon; Komi ANSV; Venemaa
629858,Žežimi küla,küla,Venemaa,Komi ANSV,Ust-Kulomi rajoon,Žežimi küla,35259.0,,False,Žežimi küla; Ust-Kulomi rajoon; Komi ANSV; Venemaa
629860,Olorõ küla,küla,Venemaa,Mari ANSV,Paranga rajoon,Olorõ küla,41832.0,,False,Olorõ küla; Paranga rajoon; Mari vabariik; Venemaa
629861,Olorõ küla,küla,Venemaa,Mari ANSV,Paranga rajoon,Olorõ küla,41832.0,,False,Olorõ küla; Paranga rajoon; Mari vabariik; Venemaa
629868,Vistino küla,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Vistino küla; Kingissepa rajoon; Leningradi oblast; Venemaa
629869,Vistino küla,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Vistino küla; Kingissepa rajoon; Leningradi oblast; Venemaa
629870,Vistino küla,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Vistino küla; Kingissepa rajoon; Leningradi oblast; Venemaa
629871,Mõškino küla,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Mõškino küla,4621.0,,False,Mõškino küla; Kingissepa rajoon; Leningradi oblast; Venemaa
629872,Vistino,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Vistino; Kurjomkino k/n; Kingissepa rajoon; Leningradi oblast; Venemaa
629873,Vistino,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Vistino; Kingissepa rajoon; Leningradi oblast; Venemaa
629874,Mõskino küla,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Mõškino küla,41896.0,,False,Mõskino küla; Kingissepa rajoon; Leningradi oblast; Venemaa
629875,Mõskino küla,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Mõškino küla,41896.0,,False,Mõskino küla; Kingissepa rajoon; Leningradi oblast; Venemaa
629876,Vistino,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Vistino; Kingissepa rajoon; Leningradi oblast; Venemaa
629877,Vistino,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Vistino; Kingissepa rajoon; Leningradi oblast; Venemaa
629878,Vistino,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Vistino; Kingissepa rajoon; Leningradi oblast; Venemaa
629879,Mõškino küla,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Mõškino küla,4621.0,,False,Mõškino küla; Kingissepa rajoon; Leningradi oblast; Venemaa
629880,Vistino,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Vistino; Kingissepa rajoon; Leningradi oblast; Venemaa
629881,Mõškino küla,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Mõškino küla,4621.0,,False,Mõškino küla; Kingissepa rajoon; Leningradi oblast; Venemaa
629882,Vistino,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Vistino; Kingissepa rajoon; Leningradi oblast; Venemaa
629883,Kovaši küla,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Kovaši küla,41950.0,,False,Kovaši küla; Kingissepa rajoon; Leningradi oblast; Venemaa
629884,Kovaši küla,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Kovaši küla,41950.0,,False,Kovaši küla; Kingissepa rajoon; Leningradi oblast; Venemaa
629885,Vistino,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Vistino; Kingissepa rajoon; Leningradi oblast; Venemaa
629886,Vistino,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Vistino; Kingissepa rajoon; Leningradi oblast; Venemaa
629887,Vistino,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Vistino; Kingissepa rajoon; Leningradi oblast; Venemaa
629888,Vistino,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Vistino; Kingissepa rajoon; Leningradi oblast; Venemaa
629890,Vistino,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Vistino; Kingissepa rajoon; Leningradi oblast; Venemaa
629891,Vistino,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Vistino; Kingissepa rajoon; Leningradi oblast; Venemaa
629892,Vistino,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Vistino; Kingissepa rajoon; Leningradi oblast; Venemaa
629893,Vistino,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Vistino; Kingissepa rajoon; Leningradi oblast; Venemaa
629894,Valjanitsi küla,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Valjanitsi küla,42003.0,,False,Valjanitsi küla; Kingissepa rajoon; Leningradi oblast; Venemaa
629895,Valjanitsi küla,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Valjanitsi küla,42003.0,,False,Valjanitsi küla; Kingissepa rajoon; Leningradi oblast; Venemaa
629896,Valjanitsi küla,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Valjanitsi küla,42003.0,,False,Valjanitsi küla; Kingissepa rajoon; Leningradi oblast; Venemaa
629897,Valjanitsi küla,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Valjanitsi küla,42003.0,,False,Valjanitsi küla; Kingissepa rajoon; Leningradi oblast; Venemaa
629898,Valjanitsi küla,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Valjanitsi küla,42003.0,,False,Valjanitsi küla; Kingissepa rajoon; Leningradi oblast; Venemaa
629899,Valjanitsi küla,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Valjanitsi küla,42003.0,,False,Valjanitsi küla; Kingissepa rajoon; Leningradi oblast; Venemaa
629900,Valjanitsi küla,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Valjanitsi küla,42003.0,,False,Valjanitsi küla; Kingissepa rajoon; Leningradi oblast; Venemaa
629901,Valjanitsi küla,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Valjanitsi küla,42003.0,,False,Valjanitsi küla; Kingissepa rajoon; Leningradi oblast; Venemaa
629902,Valjanitsi küla,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Valjanitsi küla,42003.0,,False,Valjanitsi küla; Kingissepa rajoon; Leningradi oblast; Venemaa
629903,Valjanitsi küla,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Valjanitsi küla,42003.0,,False,Valjanitsi küla; Kingissepa rajoon; Leningradi oblast; Venemaa
629904,Valjanitsi küla,küla,Venemaa,Leningradi oblast,Kingissepa rajoon,Valjanitsi küla,42003.0,,False,Valjanitsi küla; Kingissepa rajoon; Leningradi oblast; Venemaa
630417,Žežimi küla,küla,Venemaa,Komi ANSV,Ust-Kulomi rajoon,Žežimi küla,35259.0,,False,Žežimi küla; Ust-Kulomi rajoon; Komi ANSV; Venemaa
630418,Žežimi küla,küla,Venemaa,Komi ANSV,Ust-Kulomi rajoon,Žežimi küla,35259.0,,False,Žežimi küla; Ust-Kulomi rajoon; Komi ANSV; Venemaa
630419,Žežimi küla,küla,Venemaa,Komi ANSV,Ust-Kulomi rajoon,Žežimi küla,35259.0,,False,Žežimi küla; Ust-Kulomi rajoon; Komi ANSV; Venemaa
630420,Žežimi küla,küla,Venemaa,Komi ANSV,Ust-Kulomi rajoon,Žežimi küla,35259.0,,False,Žežimi küla; Ust-Kulomi rajoon; Komi ANSV; Venemaa
630421,Žežimi küla,küla,Venemaa,Komi ANSV,Ust-Kulomi rajoon,Žežimi küla,35259.0,,False,Žežimi küla; Ust-Kulomi rajoon; Komi ANSV; Venemaa
630422,Žežimi küla,küla,Venemaa,Komi ANSV,Ust-Kulomi rajoon,Žežimi küla,35259.0,,False,Žežimi küla; Ust-Kulomi rajoon; Komi ANSV; Venemaa
